type,code,description,exclude,concat
ICD-10,M184,"Other secondary arthrosis of first carpometacarpal joints, bilateral",0,"    ('ICD-10', 'M184', 'Other secondary arthrosis of first carpometacarpal joints, bilateral', '0'),"
ICD-10,M185,Other secondary arthrosis of first carpometacarpal joint,0,"    ('ICD-10', 'M185', 'Other secondary arthrosis of first carpometacarpal joint', '0'),"
ICD-10,M189,"Arthrosis of first carpometacarpal joint, unspecified",0,"    ('ICD-10', 'M189', 'Arthrosis of first carpometacarpal joint, unspecified', '0'),"
ICD-10,M19,Other arthrosis,0,"    ('ICD-10', 'M19', 'Other arthrosis', '0'),"
ICD-10,M190,Primary arthrosis of other joints,0,"    ('ICD-10', 'M190', 'Primary arthrosis of other joints', '0'),"
ICD-10,M191,Post-traumatic arthrosis of other joints,0,"    ('ICD-10', 'M191', 'Post-traumatic arthrosis of other joints', '0'),"
ICD-10,M192,Other secondary arthrosis,0,"    ('ICD-10', 'M192', 'Other secondary arthrosis', '0'),"
ICD-10,M198,Other specified arthrosis,0,"    ('ICD-10', 'M198', 'Other specified arthrosis', '0'),"
ICD-10,M199,"Arthrosis, unspecified",0,"    ('ICD-10', 'M199', 'Arthrosis, unspecified', '0'),"
ICD-10,M164,"Post-traumatic coxarthrosis, bilateral",1,"    ('ICD-10', 'M164', 'Post-traumatic coxarthrosis, bilateral', '1'),"
ICD-10,M165,Other post-traumatic coxarthrosis,1,"    ('ICD-10', 'M165', 'Other post-traumatic coxarthrosis', '1'),"
SNOMED CT,7126001,Secondary localized osteoarthrosis of multiple sites (disorder),0,"    ('SNOMED CT', '7126001', 'Secondary localized osteoarthrosis of multiple sites (disorder)', '0'),"
SNOMED CT,10948005,Thoracic spondylosis with myelopathy (disorder),0,"    ('SNOMED CT', '10948005', 'Thoracic spondylosis with myelopathy (disorder)', '0'),"
SNOMED CT,15470004,Toxic diffuse goiter with acropachy (disorder),0,"    ('SNOMED CT', '15470004', 'Toxic diffuse goiter with acropachy (disorder)', '0'),"
SNOMED CT,25343008,Secondary localized osteoarthrosis of pelvic region (disorder),0,"    ('SNOMED CT', '25343008', 'Secondary localized osteoarthrosis of pelvic region (disorder)', '0'),"
SNOMED CT,26151008,Graves' disease with acropachy AND with thyrotoxic crisis (disorder),0,"    ('SNOMED CT', '26151008', 'Graves' disease with acropachy AND with thyrotoxic crisis (disorder)', '0'),"
SNOMED CT,28736004,Primary localized osteoarthrosis of multiple sites (disorder),0,"    ('SNOMED CT', '28736004', 'Primary localized osteoarthrosis of multiple sites (disorder)', '0'),"
SNOMED CT,33952002,Localized osteoarthrosis (disorder),0,"    ('SNOMED CT', '33952002', 'Localized osteoarthrosis (disorder)', '0'),"
SNOMED CT,43829003,Chronic osteoarthritis (disorder),0,"    ('SNOMED CT', '43829003', 'Chronic osteoarthritis (disorder)', '0'),"
SNOMED CT,48210000,Lumbosacral spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '48210000', 'Lumbosacral spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,55166000,Familial osteoarthropathy of the fingers (disorder),0,"    ('SNOMED CT', '55166000', 'Familial osteoarthropathy of the fingers (disorder)', '0'),"
SNOMED CT,68859000,Spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '68859000', 'Spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,72275000,Relapsing polychondritis (disorder),0,"    ('SNOMED CT', '72275000', 'Relapsing polychondritis (disorder)', '0'),"
SNOMED CT,73877009,Chronic tophaceous gout (disorder),0,"    ('SNOMED CT', '73877009', 'Chronic tophaceous gout (disorder)', '0'),"
SNOMED CT,74885006,Interphalangeal osteoarthritis (disorder),0,"    ('SNOMED CT', '74885006', 'Interphalangeal osteoarthritis (disorder)', '0'),"
SNOMED CT,77994009,Primary localized osteoarthrosis of pelvic region (disorder),0,"    ('SNOMED CT', '77994009', 'Primary localized osteoarthrosis of pelvic region (disorder)', '0'),"
SNOMED CT,88220006,Pachydermoperiostosis syndrome (disorder),0,"    ('SNOMED CT', '88220006', 'Pachydermoperiostosis syndrome (disorder)', '0'),"
SNOMED CT,90860001,Localized osteoarthrosis uncertain if primary OR secondary (disorder),0,"    ('SNOMED CT', '90860001', 'Localized osteoarthrosis uncertain if primary OR secondary (disorder)', '0'),"
SNOMED CT,91240008,Degeneration of thoracolumbar intervertebral disc (disorder),0,"    ('SNOMED CT', '91240008', 'Degeneration of thoracolumbar intervertebral disc (disorder)', '0'),"
SNOMED CT,161568003,History of osteoarthritis (situation),0,"    ('SNOMED CT', '161568003', 'History of osteoarthritis (situation)', '0'),"
SNOMED CT,201819000,Generalized osteoarthritis (disorder),0,"    ('SNOMED CT', '201819000', 'Generalized osteoarthritis (disorder)', '0'),"
SNOMED CT,201826000,Erosive osteoarthrosis (disorder),0,"    ('SNOMED CT', '201826000', 'Erosive osteoarthrosis (disorder)', '0'),"
SNOMED CT,201829007,"Localized, primary osteoarthritis (disorder)",0,"    ('SNOMED CT', '201829007', 'Localized, primary osteoarthritis (disorder)', '0'),"
SNOMED CT,201831003,"Localized, primary osteoarthritis of the shoulder region (disorder)",0,"    ('SNOMED CT', '201831003', 'Localized, primary osteoarthritis of the shoulder region (disorder)', '0'),"
SNOMED CT,201834006,"Localized, primary osteoarthritis of the hand (disorder)",0,"    ('SNOMED CT', '201834006', 'Localized, primary osteoarthritis of the hand (disorder)', '0'),"
SNOMED CT,201835007,"Localized, primary osteoarthritis of the pelvic region and thigh (disorder)",0,"    ('SNOMED CT', '201835007', 'Localized, primary osteoarthritis of the pelvic region and thigh (disorder)', '0'),"
SNOMED CT,201837004,"Localized, primary osteoarthritis of the ankle and/or foot (disorder)",0,"    ('SNOMED CT', '201837004', 'Localized, primary osteoarthritis of the ankle and/or foot (disorder)', '0'),"
SNOMED CT,201847001,"Localized, secondary osteoarthritis (disorder)",0,"    ('SNOMED CT', '201847001', 'Localized, secondary osteoarthritis (disorder)', '0'),"
SNOMED CT,201849003,"Localized, secondary osteoarthritis of the shoulder region (disorder)",0,"    ('SNOMED CT', '201849003', 'Localized, secondary osteoarthritis of the shoulder region (disorder)', '0'),"
SNOMED CT,201852006,"Localized, secondary osteoarthritis of the hand (disorder)",0,"    ('SNOMED CT', '201852006', 'Localized, secondary osteoarthritis of the hand (disorder)', '0'),"
SNOMED CT,201855008,"Localized, secondary osteoarthritis of the ankle and/or foot (disorder)",0,"    ('SNOMED CT', '201855008', 'Localized, secondary osteoarthritis of the ankle and/or foot (disorder)', '0'),"
SNOMED CT,201857000,"Post-traumatic coxarthrosis, bilateral (disorder)",0,"    ('SNOMED CT', '201857000', 'Post-traumatic coxarthrosis, bilateral (disorder)', '0'),"
SNOMED CT,201858005,"Post-traumatic gonarthrosis, bilateral (disorder)",0,"    ('SNOMED CT', '201858005', 'Post-traumatic gonarthrosis, bilateral (disorder)', '0'),"
SNOMED CT,201921009,Kashin-Beck disease of the shoulder region (disorder),0,"    ('SNOMED CT', '201921009', 'Kashin-Beck disease of the shoulder region (disorder)', '0'),"
SNOMED CT,201924001,Kashin-Beck disease of the hand (disorder),0,"    ('SNOMED CT', '201924001', 'Kashin-Beck disease of the hand (disorder)', '0'),"
SNOMED CT,201925000,Kashin-Beck disease of the pelvic region and thigh (disorder),0,"    ('SNOMED CT', '201925000', 'Kashin-Beck disease of the pelvic region and thigh (disorder)', '0'),"
SNOMED CT,201927008,Kashin-Beck disease of the ankle and/or foot (disorder),0,"    ('SNOMED CT', '201927008', 'Kashin-Beck disease of the ankle and/or foot (disorder)', '0'),"
SNOMED CT,201929006,Kashin-Beck disease of multiple sites (disorder),0,"    ('SNOMED CT', '201929006', 'Kashin-Beck disease of multiple sites (disorder)', '0'),"
SNOMED CT,202657000,Single-level cervical spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202657000', 'Single-level cervical spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202658005,Two-level cervical spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202658005', 'Two-level cervical spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202659002,Multiple-level cervical spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202659002', 'Multiple-level cervical spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202670009,Single-level thoracic spondylosis with myelopathy (disorder),0,"    ('SNOMED CT', '202670009', 'Single-level thoracic spondylosis with myelopathy (disorder)', '0'),"
SNOMED CT,202671008,Two-level thoracic spondylosis with myelopathy (disorder),0,"    ('SNOMED CT', '202671008', 'Two-level thoracic spondylosis with myelopathy (disorder)', '0'),"
SNOMED CT,202672001,Multiple-level thoracic spondylosis with myelopathy (disorder),0,"    ('SNOMED CT', '202672001', 'Multiple-level thoracic spondylosis with myelopathy (disorder)', '0'),"
SNOMED CT,202674000,Single-level lumbosacral spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202674000', 'Single-level lumbosacral spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202675004,Two-level lumbosacral spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202675004', 'Two-level lumbosacral spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202676003,Multiple-level lumbosacral spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '202676003', 'Multiple-level lumbosacral spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,202687006,Cervical spondylosis with vascular compression (disorder),0,"    ('SNOMED CT', '202687006', 'Cervical spondylosis with vascular compression (disorder)', '0'),"
SNOMED CT,202688001,Thoracic spondylosis with radiculopathy (disorder),0,"    ('SNOMED CT', '202688001', 'Thoracic spondylosis with radiculopathy (disorder)', '0'),"
SNOMED CT,202689009,Single-level thoracic spondylosis with radiculopathy (disorder),0,"    ('SNOMED CT', '202689009', 'Single-level thoracic spondylosis with radiculopathy (disorder)', '0'),"
SNOMED CT,202690000,Two-level thoracic spondylosis with radiculopathy (disorder),0,"    ('SNOMED CT', '202690000', 'Two-level thoracic spondylosis with radiculopathy (disorder)', '0'),"
SNOMED CT,202692008,Multiple-level thoracic spondylosis with radiculopathy (disorder),0,"    ('SNOMED CT', '202692008', 'Multiple-level thoracic spondylosis with radiculopathy (disorder)', '0'),"
SNOMED CT,202747007,Calcification of cervical disc (disorder),0,"    ('SNOMED CT', '202747007', 'Calcification of cervical disc (disorder)', '0'),"
SNOMED CT,202751009,Calcification of thoracic disc (disorder),0,"    ('SNOMED CT', '202751009', 'Calcification of thoracic disc (disorder)', '0'),"
SNOMED CT,203357004,Hypertrophic osteoarthropathy (disorder),0,"    ('SNOMED CT', '203357004', 'Hypertrophic osteoarthropathy (disorder)', '0'),"
SNOMED CT,232439007,Relapsing polychondritis of larynx (disorder),0,"    ('SNOMED CT', '232439007', 'Relapsing polychondritis of larynx (disorder)', '0'),"
SNOMED CT,237826006,Thyroid acropachy (disorder),0,"    ('SNOMED CT', '237826006', 'Thyroid acropachy (disorder)', '0'),"
SNOMED CT,239862000,Idiopathic osteoarthritis (disorder),0,"    ('SNOMED CT', '239862000', 'Idiopathic osteoarthritis (disorder)', '0'),"
SNOMED CT,239869009,Osteoarthritis of distal interphalangeal joint (disorder),0,"    ('SNOMED CT', '239869009', 'Osteoarthritis of distal interphalangeal joint (disorder)', '0'),"
SNOMED CT,239870005,Osteoarthritis of proximal interphalangeal joint (disorder),0,"    ('SNOMED CT', '239870005', 'Osteoarthritis of proximal interphalangeal joint (disorder)', '0'),"
SNOMED CT,239883006,Endemic osteoarthritis (disorder),0,"    ('SNOMED CT', '239883006', 'Endemic osteoarthritis (disorder)', '0'),"
SNOMED CT,239884000,Malemud disease (disorder),0,"    ('SNOMED CT', '239884000', 'Malemud disease (disorder)', '0'),"
SNOMED CT,267889007,Generalized osteoarthritis of the hand (disorder),0,"    ('SNOMED CT', '267889007', 'Generalized osteoarthritis of the hand (disorder)', '0'),"
SNOMED CT,267890003,"Localized, secondary osteoarthritis of the pelvic region and thigh (disorder)",0,"    ('SNOMED CT', '267890003', 'Localized, secondary osteoarthritis of the pelvic region and thigh (disorder)', '0'),"
SNOMED CT,267970006,Cervical spondylosis without myelopathy (disorder),0,"    ('SNOMED CT', '267970006', 'Cervical spondylosis without myelopathy (disorder)', '0'),"
SNOMED CT,270505009,Kashin-Beck disease (disorder),0,"    ('SNOMED CT', '270505009', 'Kashin-Beck disease (disorder)', '0'),"
SNOMED CT,313257005,"Localized, primary osteoarthritis of the wrist (disorder)",0,"    ('SNOMED CT', '313257005', 'Localized, primary osteoarthritis of the wrist (disorder)', '0'),"
SNOMED CT,313258000,"Localized, primary osteoarthritis of toe (disorder)",0,"    ('SNOMED CT', '313258000', 'Localized, primary osteoarthritis of toe (disorder)', '0'),"
SNOMED CT,313259008,"Localized, primary osteoarthritis of elbow (disorder)",0,"    ('SNOMED CT', '313259008', 'Localized, primary osteoarthritis of elbow (disorder)', '0'),"
SNOMED CT,387800004,Cervical spondylosis (disorder),0,"    ('SNOMED CT', '387800004', 'Cervical spondylosis (disorder)', '0'),"
SNOMED CT,387802007,Thoracic spondylosis (disorder),0,"    ('SNOMED CT', '387802007', 'Thoracic spondylosis (disorder)', '0'),"
SNOMED CT,394991004,Exacerbation of osteoarthritis (disorder),0,"    ('SNOMED CT', '394991004', 'Exacerbation of osteoarthritis (disorder)', '0'),"
SNOMED CT,396159001,Referral to rheumatology service for osteoarthritis (procedure),0,"    ('SNOMED CT', '396159001', 'Referral to rheumatology service for osteoarthritis (procedure)', '0'),"
SNOMED CT,428857003,Kashin-Beck disease of spine (disorder),0,"    ('SNOMED CT', '428857003', 'Kashin-Beck disease of spine (disorder)', '0'),"
SNOMED CT,432733005,Acute degenerative joint disease of shoulder region (disorder),0,"    ('SNOMED CT', '432733005', 'Acute degenerative joint disease of shoulder region (disorder)', '0'),"
SNOMED CT,443524000,Secondary osteoarthritis (disorder),0,"    ('SNOMED CT', '443524000', 'Secondary osteoarthritis (disorder)', '0'),"
SNOMED CT,445957009,Hip disability and osteoarthritis outcome score (assessment scale),0,"    ('SNOMED CT', '445957009', 'Hip disability and osteoarthritis outcome score (assessment scale)', '0'),"
SNOMED CT,450521003,Osteoarthritis of patellofemoral joint (disorder),0,"    ('SNOMED CT', '450521003', 'Osteoarthritis of patellofemoral joint (disorder)', '0'),"
SNOMED CT,699261008,Post infectious osteoarthritis (disorder),0,"    ('SNOMED CT', '699261008', 'Post infectious osteoarthritis (disorder)', '0'),"
SNOMED CT,699262001,Post traumatic osteoarthritis (disorder),0,"    ('SNOMED CT', '699262001', 'Post traumatic osteoarthritis (disorder)', '0'),"
SNOMED CT,700293006,Primary osteoarthritis of ankle (disorder),0,"    ('SNOMED CT', '700293006', 'Primary osteoarthritis of ankle (disorder)', '0'),"
SNOMED CT,700294000,Secondary osteoarthritis of ankle (disorder),0,"    ('SNOMED CT', '700294000', 'Secondary osteoarthritis of ankle (disorder)', '0'),"
SNOMED CT,700295004,Osteoarthritis of ankle secondary to trauma (disorder),0,"    ('SNOMED CT', '700295004', 'Osteoarthritis of ankle secondary to trauma (disorder)', '0'),"
SNOMED CT,700304006,Primary osteoarthritis of calcaneocuboid joint (disorder),0,"    ('SNOMED CT', '700304006', 'Primary osteoarthritis of calcaneocuboid joint (disorder)', '0'),"
SNOMED CT,700307004,Secondary osteoarthritis of calcaneocuboid joint (disorder),0,"    ('SNOMED CT', '700307004', 'Secondary osteoarthritis of calcaneocuboid joint (disorder)', '0'),"
SNOMED CT,700312003,Osteoarthritis of calcaneocuboid joint secondary to trauma (disorder),0,"    ('SNOMED CT', '700312003', 'Osteoarthritis of calcaneocuboid joint secondary to trauma (disorder)', '0'),"
SNOMED CT,700313008,Primary osteoarthritis of subtalar joint (disorder),0,"    ('SNOMED CT', '700313008', 'Primary osteoarthritis of subtalar joint (disorder)', '0'),"
SNOMED CT,700314002,Secondary osteoarthritis of subtalar joint (disorder),0,"    ('SNOMED CT', '700314002', 'Secondary osteoarthritis of subtalar joint (disorder)', '0'),"
SNOMED CT,700315001,Osteoarthritis of subtalar joint secondary to trauma (disorder),0,"    ('SNOMED CT', '700315001', 'Osteoarthritis of subtalar joint secondary to trauma (disorder)', '0'),"
SNOMED CT,700316000,Osteoarthritis of subtalar joint secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '700316000', 'Osteoarthritis of subtalar joint secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,700317009,Osteoarthritis of calcaneocuboid joint secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '700317009', 'Osteoarthritis of calcaneocuboid joint secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,700318004,Osteoarthritis of ankle secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '700318004', 'Osteoarthritis of ankle secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,700325006,Primary osteoarthritis of talonavicular joint (disorder),0,"    ('SNOMED CT', '700325006', 'Primary osteoarthritis of talonavicular joint (disorder)', '0'),"
SNOMED CT,700326007,Secondary osteoarthritis of talonavicular joint (disorder),0,"    ('SNOMED CT', '700326007', 'Secondary osteoarthritis of talonavicular joint (disorder)', '0'),"
SNOMED CT,700328008,Osteoarthritis of talonavicular joint secondary to trauma (disorder),0,"    ('SNOMED CT', '700328008', 'Osteoarthritis of talonavicular joint secondary to trauma (disorder)', '0'),"
SNOMED CT,700331009,Osteoarthritis of talonavicular joint secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '700331009', 'Osteoarthritis of talonavicular joint secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,700332002,Secondary osteoarthritis of first metatarsophalangeal joint (disorder),0,"    ('SNOMED CT', '700332002', 'Secondary osteoarthritis of first metatarsophalangeal joint (disorder)', '0'),"
SNOMED CT,700333007,Primary osteoarthritis of first metatarsophalangeal joint (disorder),0,"    ('SNOMED CT', '700333007', 'Primary osteoarthritis of first metatarsophalangeal joint (disorder)', '0'),"
SNOMED CT,700335000,Osteoarthritis of first metatarsophalangeal joint secondary to trauma (disorder),0,"    ('SNOMED CT', '700335000', 'Osteoarthritis of first metatarsophalangeal joint secondary to trauma (disorder)', '0'),"
SNOMED CT,700336004,Osteoarthritis of first metatarsophalangeal joint secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '700336004', 'Osteoarthritis of first metatarsophalangeal joint secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,703050003,Secondary osteoarthritis of midfoot (disorder),0,"    ('SNOMED CT', '703050003', 'Secondary osteoarthritis of midfoot (disorder)', '0'),"
SNOMED CT,703052006,Primary osteoarthritis of midfoot (disorder),0,"    ('SNOMED CT', '703052006', 'Primary osteoarthritis of midfoot (disorder)', '0'),"
SNOMED CT,703053001,Osteoarthritis of midfoot secondary to trauma (disorder),0,"    ('SNOMED CT', '703053001', 'Osteoarthritis of midfoot secondary to trauma (disorder)', '0'),"
SNOMED CT,703054007,Osteoarthritis of midfoot secondary to inflammatory arthritis (disorder),0,"    ('SNOMED CT', '703054007', 'Osteoarthritis of midfoot secondary to inflammatory arthritis (disorder)', '0'),"
SNOMED CT,713482002,Osteoarthritis of facet joint of thoracic spine (disorder),0,"    ('SNOMED CT', '713482002', 'Osteoarthritis of facet joint of thoracic spine (disorder)', '0'),"
SNOMED CT,715670004,Mild spondyloepiphyseal dysplasia with early onset osteoarthritis due to collagen type II alpha 1 mutation (disorder),0,"    ('SNOMED CT', '715670004', 'Mild spondyloepiphyseal dysplasia with early onset osteoarthritis due to collagen type II alpha 1 mutation (disorder)', '0'),"
SNOMED CT,720753002,Cranioosteoarthropathy (disorder),0,"    ('SNOMED CT', '720753002', 'Cranioosteoarthropathy (disorder)', '0'),"
SNOMED CT,721148005,Hip dysplasia Beukes type (disorder),0,"    ('SNOMED CT', '721148005', 'Hip dysplasia Beukes type (disorder)', '0'),"
SNOMED CT,735598004,Oligoosteoarthritis (disorder),0,"    ('SNOMED CT', '735598004', 'Oligoosteoarthritis (disorder)', '0'),"
SNOMED CT,735604001,Prolapse of cervical intervertebral disc co-occurrent and due to degeneration (disorder),0,"    ('SNOMED CT', '735604001', 'Prolapse of cervical intervertebral disc co-occurrent and due to degeneration (disorder)', '0'),"
SNOMED CT,735605000,Degeneration of cervical intervertebral disc co-occurrent with osteophyte of cervical vertebra (disorder),0,"    ('SNOMED CT', '735605000', 'Degeneration of cervical intervertebral disc co-occurrent with osteophyte of cervical vertebra (disorder)', '0'),"
SNOMED CT,735606004,Degeneration of thoracic intervertebral disc without prolapse (disorder),0,"    ('SNOMED CT', '735606004', 'Degeneration of thoracic intervertebral disc without prolapse (disorder)', '0'),"
SNOMED CT,735607008,Prolapse of thoracic intervertebral disc co-occurrent and due to degeneration (disorder),0,"    ('SNOMED CT', '735607008', 'Prolapse of thoracic intervertebral disc co-occurrent and due to degeneration (disorder)', '0'),"
SNOMED CT,735608003,Degeneration of thoracic intervertebral disc co-occurrent with osteophyte (disorder),0,"    ('SNOMED CT', '735608003', 'Degeneration of thoracic intervertebral disc co-occurrent with osteophyte (disorder)', '0'),"
SNOMED CT,785808002,Aneurysm osteoarthritis syndrome (disorder),0,"    ('SNOMED CT', '785808002', 'Aneurysm osteoarthritis syndrome (disorder)', '0'),"
SNOMED CT,789000004,Osteoarthritis of hip due to and following trauma (disorder),0,"    ('SNOMED CT', '789000004', 'Osteoarthritis of hip due to and following trauma (disorder)', '0'),"
SNOMED CT,789001000,Osteoarthritis of knee due to and following trauma (disorder),0,"    ('SNOMED CT', '789001000', 'Osteoarthritis of knee due to and following trauma (disorder)', '0'),"
SNOMED CT,789002007,Osteoarthritis of wrist and hand due to and following trauma (disorder),0,"    ('SNOMED CT', '789002007', 'Osteoarthritis of wrist and hand due to and following trauma (disorder)', '0'),"
SNOMED CT,1055297002,Gonarthrosis of left knee due to and following trauma (disorder),0,"    ('SNOMED CT', '1055297002', 'Gonarthrosis of left knee due to and following trauma (disorder)', '0'),"
SNOMED CT,1055298007,Gonarthrosis of right knee due to and following trauma (disorder),0,"    ('SNOMED CT', '1055298007', 'Gonarthrosis of right knee due to and following trauma (disorder)', '0'),"
SNOMED CT,1153332006,Polyarticular chronic gout caused by lead (disorder),0,"    ('SNOMED CT', '1153332006', 'Polyarticular chronic gout caused by lead (disorder)', '0'),"
SNOMED CT,1153376004,Monoarticular chronic gout caused by lead (disorder),0,"    ('SNOMED CT', '1153376004', 'Monoarticular chronic gout caused by lead (disorder)', '0'),"
SNOMED CT,1162298004,Paraneoplastic hypertrophic osteoarthropathy (disorder),0,"    ('SNOMED CT', '1162298004', 'Paraneoplastic hypertrophic osteoarthropathy (disorder)', '0'),"
SNOMED CT,1162304008,Oligoarticular osteoarthritis (disorder),0,"    ('SNOMED CT', '1162304008', 'Oligoarticular osteoarthritis (disorder)', '0'),"
SNOMED CT,1197586007,"Short stature, advanced bone age, early-onset osteoarthritis syndrome (disorder)",0,"    ('SNOMED CT', '1197586007', 'Short stature, advanced bone age, early-onset osteoarthritis syndrome (disorder)', '0'),"
SNOMED CT,1228860003,Spondyloepiphyseal dysplasia Stanescu type (disorder),0,"    ('SNOMED CT', '1228860003', 'Spondyloepiphyseal dysplasia Stanescu type (disorder)', '0'),"
SNOMED CT,1.07881E+14,Advanced collapse of scapholunate joint due to osteoarthritis (disorder),0,"    ('SNOMED CT', '107881000119100', 'Advanced collapse of scapholunate joint due to osteoarthritis (disorder)', '0'),"
SNOMED CT,1.12961E+14,Osteoarthritis of joint of bilateral feet (disorder),0,"    ('SNOMED CT', '112961000119103', 'Osteoarthritis of joint of bilateral feet (disorder)', '0'),"
SNOMED CT,1.12971E+14,Osteoarthritis of joint of bilateral ankles (disorder),0,"    ('SNOMED CT', '112971000119109', 'Osteoarthritis of joint of bilateral ankles (disorder)', '0'),"
