type,code,description,exclude,concat
ICD-10,J449,"Chronic obstructive pulmonary disease, unspecified",0,"    ('ICD-10', 'J449', 'Chronic obstructive pulmonary disease, unspecified', '0'),"
SNOMED CT,4981000,Panacinar emphysema (disorder),0,"    ('SNOMED CT', '4981000', 'Panacinar emphysema (disorder)', '0'),"
SNOMED CT,13645005,Chronic obstructive lung disease (disorder),0,"    ('SNOMED CT', '13645005', 'Chronic obstructive lung disease (disorder)', '0'),"
SNOMED CT,16003001,Giant bullous emphysema (disorder),0,"    ('SNOMED CT', '16003001', 'Giant bullous emphysema (disorder)', '0'),"
SNOMED CT,32544004,Chronic obliterative bronchiolitis caused by inhalation of chemical fumes AND/OR vapors (disorder),0,"    ('SNOMED CT', '32544004', 'Chronic obliterative bronchiolitis caused by inhalation of chemical fumes AND/OR vapors (disorder)', '0'),"
SNOMED CT,40100001,Obliterative bronchiolitis (disorder),0,"    ('SNOMED CT', '40100001', 'Obliterative bronchiolitis (disorder)', '0'),"
SNOMED CT,45145000,Unilateral emphysema (situation),0,"    ('SNOMED CT', '45145000', 'Unilateral emphysema (situation)', '0'),"
SNOMED CT,52571006,Chronic tracheobronchitis (disorder),0,"    ('SNOMED CT', '52571006', 'Chronic tracheobronchitis (disorder)', '0'),"
SNOMED CT,61937009,Simple chronic bronchitis (disorder),0,"    ('SNOMED CT', '61937009', 'Simple chronic bronchitis (disorder)', '0'),"
SNOMED CT,63480004,Chronic bronchitis (disorder),0,"    ('SNOMED CT', '63480004', 'Chronic bronchitis (disorder)', '0'),"
SNOMED CT,66987001,Congenital lobar emphysema (disorder),0,"    ('SNOMED CT', '66987001', 'Congenital lobar emphysema (disorder)', '0'),"
SNOMED CT,68328006,Centriacinar emphysema (disorder),0,"    ('SNOMED CT', '68328006', 'Centriacinar emphysema (disorder)', '0'),"
SNOMED CT,74417001,Mucopurulent chronic bronchitis (disorder),0,"    ('SNOMED CT', '74417001', 'Mucopurulent chronic bronchitis (disorder)', '0'),"
SNOMED CT,77690003,Interstitial emphysema of lung (disorder),0,"    ('SNOMED CT', '77690003', 'Interstitial emphysema of lung (disorder)', '0'),"
SNOMED CT,84409004,Fetid chronic bronchitis (disorder),0,"    ('SNOMED CT', '84409004', 'Fetid chronic bronchitis (disorder)', '0'),"
SNOMED CT,87433001,Pulmonary emphysema (disorder),0,"    ('SNOMED CT', '87433001', 'Pulmonary emphysema (disorder)', '0'),"
SNOMED CT,135836000,End stage chronic obstructive airways disease (disorder),0,"    ('SNOMED CT', '135836000', 'End stage chronic obstructive airways disease (disorder)', '0'),"
SNOMED CT,185086009,Chronic obstructive bronchitis (disorder),0,"    ('SNOMED CT', '185086009', 'Chronic obstructive bronchitis (disorder)', '0'),"
SNOMED CT,195949008,Chronic asthmatic bronchitis (disorder),0,"    ('SNOMED CT', '195949008', 'Chronic asthmatic bronchitis (disorder)', '0'),"
SNOMED CT,195951007,Acute exacerbation of chronic obstructive airways disease (disorder),0,"    ('SNOMED CT', '195951007', 'Acute exacerbation of chronic obstructive airways disease (disorder)', '0'),"
SNOMED CT,195953005,Mixed simple and mucopurulent chronic bronchitis (disorder),0,"    ('SNOMED CT', '195953005', 'Mixed simple and mucopurulent chronic bronchitis (disorder)', '0'),"
SNOMED CT,195957006,Chronic bullous emphysema (disorder),0,"    ('SNOMED CT', '195957006', 'Chronic bullous emphysema (disorder)', '0'),"
SNOMED CT,195958001,Segmental bullous emphysema (disorder),0,"    ('SNOMED CT', '195958001', 'Segmental bullous emphysema (disorder)', '0'),"
SNOMED CT,195959009,Zonal bullous emphysema (disorder),0,"    ('SNOMED CT', '195959009', 'Zonal bullous emphysema (disorder)', '0'),"
SNOMED CT,195963002,Acute vesicular emphysema (disorder),0,"    ('SNOMED CT', '195963002', 'Acute vesicular emphysema (disorder)', '0'),"
SNOMED CT,196001008,Chronic obstructive pulmonary disease with acute lower respiratory infection (disorder),0,"    ('SNOMED CT', '196001008', 'Chronic obstructive pulmonary disease with acute lower respiratory infection (disorder)', '0'),"
SNOMED CT,196026004,Chronic emphysema caused by chemical fumes (disorder),0,"    ('SNOMED CT', '196026004', 'Chronic emphysema caused by chemical fumes (disorder)', '0'),"
SNOMED CT,196027008,Toxic bronchiolitis obliterans (disorder),0,"    ('SNOMED CT', '196027008', 'Toxic bronchiolitis obliterans (disorder)', '0'),"
SNOMED CT,233672007,Byssinosis grade 3 (disorder),0,"    ('SNOMED CT', '233672007', 'Byssinosis grade 3 (disorder)', '0'),"
SNOMED CT,233673002,Drug-induced bronchiolitis obliterans (disorder),0,"    ('SNOMED CT', '233673002', 'Drug-induced bronchiolitis obliterans (disorder)', '0'),"
SNOMED CT,233674008,Pulmonary emphysema in alpha-1 primary immunodeficiency deficiency (disorder),0,"    ('SNOMED CT', '233674008', 'Pulmonary emphysema in alpha-1 primary immunodeficiency deficiency (disorder)', '0'),"
SNOMED CT,233675009,Toxic emphysema (disorder),0,"    ('SNOMED CT', '233675009', 'Toxic emphysema (disorder)', '0'),"
SNOMED CT,233677001,Scar emphysema (disorder),0,"    ('SNOMED CT', '233677001', 'Scar emphysema (disorder)', '0'),"
SNOMED CT,266355005,Bullous emphysema with collapse (disorder),0,"    ('SNOMED CT', '266355005', 'Bullous emphysema with collapse (disorder)', '0'),"
SNOMED CT,266356006,Atrophic (senile) emphysema (disorder),0,"    ('SNOMED CT', '266356006', 'Atrophic (senile) emphysema (disorder)', '0'),"
SNOMED CT,285381006,Acute infective exacerbation of chronic obstructive airways disease (disorder),0,"    ('SNOMED CT', '285381006', 'Acute infective exacerbation of chronic obstructive airways disease (disorder)', '0'),"
SNOMED CT,313296004,Mild chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '313296004', 'Mild chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,313297008,Moderate chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '313297008', 'Moderate chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,313299006,Severe chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '313299006', 'Severe chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,408501008,Emergency hospital admission for chronic obstructive pulmonary disease (procedure),0,"    ('SNOMED CT', '408501008', 'Emergency hospital admission for chronic obstructive pulmonary disease (procedure)', '0'),"
SNOMED CT,414087000,Emergency chronic obstructive pulmonary disease admission since last appointment (regime/therapy),0,"    ('SNOMED CT', '414087000', 'Emergency chronic obstructive pulmonary disease admission since last appointment (regime/therapy)', '0'),"
SNOMED CT,473202005,Optimization of medication for chronic obstructive lung disease (procedure),0,"    ('SNOMED CT', '473202005', 'Optimization of medication for chronic obstructive lung disease (procedure)', '0'),"
SNOMED CT,697911002,Pulmonary hypertension due to chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '697911002', 'Pulmonary hypertension due to chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,704120002,Change in chronic obstructive pulmonary disease management plan (regime/therapy),0,"    ('SNOMED CT', '704120002', 'Change in chronic obstructive pulmonary disease management plan (regime/therapy)', '0'),"
SNOMED CT,704121003,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),0,"    ('SNOMED CT', '704121003', 'Step up change in chronic obstructive pulmonary disease management plan (regime/therapy)', '0'),"
SNOMED CT,704123000,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),0,"    ('SNOMED CT', '704123000', 'Step down change in chronic obstructive pulmonary disease management plan (regime/therapy)', '0'),"
SNOMED CT,716358000,Telehealth chronic obstructive pulmonary disease monitoring (regime/therapy),0,"    ('SNOMED CT', '716358000', 'Telehealth chronic obstructive pulmonary disease monitoring (regime/therapy)', '0'),"
SNOMED CT,723245007,Number of chronic obstructive pulmonary disease exacerbations in past year (observable entity),0,"    ('SNOMED CT', '723245007', 'Number of chronic obstructive pulmonary disease exacerbations in past year (observable entity)', '0'),"
SNOMED CT,736365000,Acute exacerbation of chronic obstructive pulmonary disease care plan (record artifact),0,"    ('SNOMED CT', '736365000', 'Acute exacerbation of chronic obstructive pulmonary disease care plan (record artifact)', '0'),"
SNOMED CT,866204005,Consultation for chronic obstructive pulmonary disease (procedure),0,"    ('SNOMED CT', '866204005', 'Consultation for chronic obstructive pulmonary disease (procedure)', '0'),"
SNOMED CT,1.751E+12,Acute exacerbation of chronic obstructive airways disease with asthma (disorder),0,"    ('SNOMED CT', '1751000119100', 'Acute exacerbation of chronic obstructive airways disease with asthma (disorder)', '0'),"
SNOMED CT,1.06001E+14,Chronic obstructive lung disease co-occurrent with acute bronchitis (disorder),0,"    ('SNOMED CT', '106001000119101', 'Chronic obstructive lung disease co-occurrent with acute bronchitis (disorder)', '0'),"
SNOMED CT,1.98401E+14,Chronic obstructive pulmonary disease disturbs sleep (finding),0,"    ('SNOMED CT', '198401000000104', 'Chronic obstructive pulmonary disease disturbs sleep (finding)', '0'),"
SNOMED CT,1.98411E+14,Chronic obstructive pulmonary disease does not disturb sleep (finding),0,"    ('SNOMED CT', '198411000000102', 'Chronic obstructive pulmonary disease does not disturb sleep (finding)', '0'),"
SNOMED CT,1.98901E+14,Multiple chronic obstructive pulmonary disease emergency hospital admissions (finding),0,"    ('SNOMED CT', '198901000000105', 'Multiple chronic obstructive pulmonary disease emergency hospital admissions (finding)', '0'),"
SNOMED CT,2.04991E+14,Suspected chronic obstructive pulmonary disease (situation),0,"    ('SNOMED CT', '204991000000107', 'Suspected chronic obstructive pulmonary disease (situation)', '0'),"
SNOMED CT,2.93991E+14,Very severe chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '293991000000106', 'Very severe chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,3.75851E+14,Referred for chronic obstructive pulmonary disease structured smoking assessment (finding),0,"    ('SNOMED CT', '375851000000108', 'Referred for chronic obstructive pulmonary disease structured smoking assessment (finding)', '0'),"
SNOMED CT,3.83611E+14,At risk of chronic obstructive pulmonary disease exacerbation (finding),0,"    ('SNOMED CT', '383611000000102', 'At risk of chronic obstructive pulmonary disease exacerbation (finding)', '0'),"
SNOMED CT,7.18241E+14,Issue of chronic obstructive pulmonary disease rescue pack (procedure),0,"    ('SNOMED CT', '718241000000107', 'Issue of chronic obstructive pulmonary disease rescue pack (procedure)', '0'),"
SNOMED CT,7.53941E+14,Discussion about chronic obstructive pulmonary disease exacerbation plan (procedure),0,"    ('SNOMED CT', '753941000000104', 'Discussion about chronic obstructive pulmonary disease exacerbation plan (procedure)', '0'),"
SNOMED CT,7.60601E+14,Chronic obstructive pulmonary disease 3 monthly review (regime/therapy),0,"    ('SNOMED CT', '760601000000107', 'Chronic obstructive pulmonary disease 3 monthly review (regime/therapy)', '0'),"
SNOMED CT,7.60621E+14,Chronic obstructive pulmonary disease 6 monthly review (regime/therapy),0,"    ('SNOMED CT', '760621000000103', 'Chronic obstructive pulmonary disease 6 monthly review (regime/therapy)', '0'),"
SNOMED CT,7.83631E+14,General practitioner out of hours service notified of chronic obstructive pulmonary disease care plan (finding),0,"    ('SNOMED CT', '783631000000109', 'General practitioner out of hours service notified of chronic obstructive pulmonary disease care plan (finding)', '0'),"
SNOMED CT,7.89661E+14,Preferred place of care for next exacerbation of chronic obstructive pulmonary disease (finding),0,"    ('SNOMED CT', '789661000000102', 'Preferred place of care for next exacerbation of chronic obstructive pulmonary disease (finding)', '0'),"
SNOMED CT,7.90301E+14,Referral to chronic obstructive pulmonary disease community nursing team (procedure),0,"    ('SNOMED CT', '790301000000101', 'Referral to chronic obstructive pulmonary disease community nursing team (procedure)', '0'),"
SNOMED CT,8.04631E+14,Chronic obstructive pulmonary disease monitoring due date (observable entity),0,"    ('SNOMED CT', '804631000000105', 'Chronic obstructive pulmonary disease monitoring due date (observable entity)', '0'),"
SNOMED CT,8.10951E+14,Chronic obstructive pulmonary disease self-management plan review (procedure),0,"    ('SNOMED CT', '810951000000101', 'Chronic obstructive pulmonary disease self-management plan review (procedure)', '0'),"
SNOMED CT,8.20341E+14,Chronic obstructive pulmonary disease rescue pack not indicated (situation),0,"    ('SNOMED CT', '820341000000109', 'Chronic obstructive pulmonary disease rescue pack not indicated (situation)', '0'),"
SNOMED CT,8.26111E+14,On chronic obstructive pulmonary disease supportive care pathway (finding),0,"    ('SNOMED CT', '826111000000109', 'On chronic obstructive pulmonary disease supportive care pathway (finding)', '0'),"
SNOMED CT,8.27571E+14,Has chronic obstructive pulmonary disease care plan (finding),0,"    ('SNOMED CT', '827571000000106', 'Has chronic obstructive pulmonary disease care plan (finding)', '0'),"
SNOMED CT,8.37911E+14,Provision of written information about chronic obstructive pulmonary disease (procedure),0,"    ('SNOMED CT', '837911000000108', 'Provision of written information about chronic obstructive pulmonary disease (procedure)', '0'),"
SNOMED CT,8.45101E+14,Management of chronic obstructive pulmonary disease (procedure),0,"    ('SNOMED CT', '845101000000100', 'Management of chronic obstructive pulmonary disease (procedure)', '0'),"
SNOMED CT,8.45111E+14,Management of exacerbation of chronic obstructive pulmonary disease (procedure),0,"    ('SNOMED CT', '845111000000103', 'Management of exacerbation of chronic obstructive pulmonary disease (procedure)', '0'),"
SNOMED CT,8.47091E+14,Acute non-infective exacerbation of chronic obstructive pulmonary disease (disorder),0,"    ('SNOMED CT', '847091000000104', 'Acute non-infective exacerbation of chronic obstructive pulmonary disease (disorder)', '0'),"
SNOMED CT,8.48431E+14,Chronic obstructive pulmonary disease care pathway (regime/therapy),0,"    ('SNOMED CT', '848431000000106', 'Chronic obstructive pulmonary disease care pathway (regime/therapy)', '0'),"
SNOMED CT,8.57661E+14,Seen in chronic obstructive pulmonary disease clinic (finding),0,"    ('SNOMED CT', '857661000000104', 'Seen in chronic obstructive pulmonary disease clinic (finding)', '0'),"
SNOMED CT,8.57791E+14,Chronic obstructive pulmonary disease rescue pack declined (situation),0,"    ('SNOMED CT', '857791000000103', 'Chronic obstructive pulmonary disease rescue pack declined (situation)', '0'),"
SNOMED CT,8.57811E+14,Chronic obstructive pulmonary disease written self management plan declined (situation),0,"    ('SNOMED CT', '857811000000102', 'Chronic obstructive pulmonary disease written self management plan declined (situation)', '0'),"
SNOMED CT,8.57821E+14,Chronic obstructive pulmonary disease self management plan not appropriate (finding),0,"    ('SNOMED CT', '857821000000108', 'Chronic obstructive pulmonary disease self management plan not appropriate (finding)', '0'),"
SNOMED CT,8.59431E+14,Chronic obstructive pulmonary disease care assessment (procedure),0,"    ('SNOMED CT', '859431000000102', 'Chronic obstructive pulmonary disease care assessment (procedure)', '0'),"
SNOMED CT,8.92321E+14,Chronic obstructive pulmonary disease management plan declined (situation),0,"    ('SNOMED CT', '892321000000109', 'Chronic obstructive pulmonary disease management plan declined (situation)', '0'),"
SNOMED CT,8.97311E+14,Shared care chronic obstructive pulmonary disease monitoring (regime/therapy),0,"    ('SNOMED CT', '897311000000101', 'Shared care chronic obstructive pulmonary disease monitoring (regime/therapy)', '0'),"
SNOMED CT,1065151000000105,Number of hospital admissions due to chronic obstructive pulmonary disease in past year (observable entity),0,"    ('SNOMED CT', '1065151000000105', 'Number of hospital admissions due to chronic obstructive pulmonary disease in past year (observable entity)', '0'),"
SNOMED CT,1066231000000103,Chronic obstructive pulmonary disease monitoring email invitation (procedure),0,"    ('SNOMED CT', '1066231000000103', 'Chronic obstructive pulmonary disease monitoring email invitation (procedure)', '0'),"
SNOMED CT,1066281000000104,Chronic obstructive pulmonary disease monitoring short message service text message invitation (procedure),0,"    ('SNOMED CT', '1066281000000104', 'Chronic obstructive pulmonary disease monitoring short message service text message invitation (procedure)', '0'),"
SNOMED CT,1066821000000101,Chronic obstructive pulmonary disease monitoring short message service text message first invitation (procedure),0,"    ('SNOMED CT', '1066821000000101', 'Chronic obstructive pulmonary disease monitoring short message service text message first invitation (procedure)', '0'),"
SNOMED CT,1066841000000108,Chronic obstructive pulmonary disease monitoring short message service text message second invitation (procedure),0,"    ('SNOMED CT', '1066841000000108', 'Chronic obstructive pulmonary disease monitoring short message service text message second invitation (procedure)', '0'),"
SNOMED CT,1066851000000106,Chronic obstructive pulmonary disease monitoring short message service text message third invitation (procedure),0,"    ('SNOMED CT', '1066851000000106', 'Chronic obstructive pulmonary disease monitoring short message service text message third invitation (procedure)', '0'),"
SNOMED CT,10692761000119107,Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder),0,"    ('SNOMED CT', '10692761000119107', 'Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder)', '0'),"
SNOMED CT,1129861000000101,Use of digital self-management tool for chronic obstructive lung disease (observable entity),0,"    ('SNOMED CT', '1129861000000101', 'Use of digital self-management tool for chronic obstructive lung disease (observable entity)', '0'),"
SNOMED CT,1129881000000105,Does use digital self-management support tool for chronic obstructive pulmonary disease (finding),0,"    ('SNOMED CT', '1129881000000105', 'Does use digital self-management support tool for chronic obstructive pulmonary disease (finding)', '0'),"
SNOMED CT,49691004,Occupational bronchitis (disorder),1,"    ('SNOMED CT', '49691004', 'Occupational bronchitis (disorder)', '1'),"
SNOMED CT,89549007,Catarrhal bronchitis (disorder),1,"    ('SNOMED CT', '89549007', 'Catarrhal bronchitis (disorder)', '1'),"
SNOMED CT,360470001,Chronic mucus hypersecretion (disorder),1,"    ('SNOMED CT', '360470001', 'Chronic mucus hypersecretion (disorder)', '1'),"
SNOMED CT,401200002,At risk of chronic obstructive pulmonary disease (finding),1,"    ('SNOMED CT', '401200002', 'At risk of chronic obstructive pulmonary disease (finding)', '1'),"
SNOMED CT,408552005,No family history of chronic obstructive pulmonary disease (situation),1,"    ('SNOMED CT', '408552005', 'No family history of chronic obstructive pulmonary disease (situation)', '1'),"
SNOMED CT,445192002,Clinical chronic obstructive pulmonary disease questionnaire total score (observable entity),1,"    ('SNOMED CT', '445192002', 'Clinical chronic obstructive pulmonary disease questionnaire total score (observable entity)', '1'),"
SNOMED CT,445312005,Clinical chronic obstructive pulmonary disease questionnaire (assessment scale),1,"    ('SNOMED CT', '445312005', 'Clinical chronic obstructive pulmonary disease questionnaire (assessment scale)', '1'),"
SNOMED CT,445602009,Assessment using clinical chronic obstructive pulmonary disease questionnaire (procedure),1,"    ('SNOMED CT', '445602009', 'Assessment using clinical chronic obstructive pulmonary disease questionnaire (procedure)', '1'),"
SNOMED CT,445811006,Assessment using chronic obstructive pulmonary disease assessment test (procedure),1,"    ('SNOMED CT', '445811006', 'Assessment using chronic obstructive pulmonary disease assessment test (procedure)', '1'),"
SNOMED CT,741056003,Education about chronic obstructive pulmonary disease (procedure),1,"    ('SNOMED CT', '741056003', 'Education about chronic obstructive pulmonary disease (procedure)', '1'),"
SNOMED CT,1.10011E+14,Did not attend chronic obstructive pulmonary disease clinic (finding),1,"    ('SNOMED CT', '110011000000107', 'Did not attend chronic obstructive pulmonary disease clinic (finding)', '1'),"
SNOMED CT,1.43371E+14,Quality and Outcomes Framework chronic obstructive pulmonary disease quality indicator-related care invitation using preferred method of communication (procedure),1,"    ('SNOMED CT', '143371000000104', 'Quality and Outcomes Framework chronic obstructive pulmonary disease quality indicator-related care invitation using preferred method of communication (procedure)', '1'),"
SNOMED CT,7.16291E+14,Excepted from chronic obstructive pulmonary disease quality indicators - informed dissent (finding),1,"    ('SNOMED CT', '716291000000101', 'Excepted from chronic obstructive pulmonary disease quality indicators - informed dissent (finding)', '1'),"
SNOMED CT,7.16311E+14,Excepted from chronic obstructive pulmonary disease quality indicators - patient unsuitable (finding),1,"    ('SNOMED CT', '716311000000100', 'Excepted from chronic obstructive pulmonary disease quality indicators - patient unsuitable (finding)', '1'),"
SNOMED CT,7.17591E+14,Exception reporting - chronic obstructive pulmonary disease quality indicators (finding),1,"    ('SNOMED CT', '717591000000101', 'Exception reporting - chronic obstructive pulmonary disease quality indicators (finding)', '1'),"
SNOMED CT,8.66901E+14,Eosinophilic bronchitis (disorder),1,"    ('SNOMED CT', '866901000000103', 'Eosinophilic bronchitis (disorder)', '1'),"
SNOMED CT,1108721000000102,Excepted from chronic obstructive pulmonary disease quality indicators - service unavailable (finding),1,"    ('SNOMED CT', '1108721000000102', 'Excepted from chronic obstructive pulmonary disease quality indicators - service unavailable (finding)', '1'),"
SNOMED CT,1110861000000102,Quality and Outcomes Framework chronic obstructive pulmonary disease quality indicator-related care invitation (procedure),1,"    ('SNOMED CT', '1110861000000102', 'Quality and Outcomes Framework chronic obstructive pulmonary disease quality indicator-related care invitation (procedure)', '1'),"
