type,code,description,exclude,concat
SNOMED CT,25544003,Low output heart failure (disorder),0,"    ('SNOMED CT', '25544003', 'Low output heart failure (disorder)', '0'),"
SNOMED CT,33644002,Postvalvulotomy syndrome (disorder),0,"    ('SNOMED CT', '33644002', 'Postvalvulotomy syndrome (disorder)', '0'),"
SNOMED CT,35728003,Familial cardiomyopathy (disorder),0,"    ('SNOMED CT', '35728003', 'Familial cardiomyopathy (disorder)', '0'),"
SNOMED CT,36315003,Malignant hypertensive heart disease without congestive heart failure (disorder),0,"    ('SNOMED CT', '36315003', 'Malignant hypertensive heart disease without congestive heart failure (disorder)', '0'),"
SNOMED CT,42343007,Congestive heart failure (disorder),0,"    ('SNOMED CT', '42343007', 'Congestive heart failure (disorder)', '0'),"
SNOMED CT,43736008,Rheumatic left ventricular failure (disorder),0,"    ('SNOMED CT', '43736008', 'Rheumatic left ventricular failure (disorder)', '0'),"
SNOMED CT,44088000,Low cardiac output syndrome (disorder),0,"    ('SNOMED CT', '44088000', 'Low cardiac output syndrome (disorder)', '0'),"
SNOMED CT,44313006,Right heart failure secondary to left heart failure (disorder),0,"    ('SNOMED CT', '44313006', 'Right heart failure secondary to left heart failure (disorder)', '0'),"
SNOMED CT,45227007,Hypertrophic obstructive cardiomyopathy (disorder),0,"    ('SNOMED CT', '45227007', 'Hypertrophic obstructive cardiomyopathy (disorder)', '0'),"
SNOMED CT,45650007,Kyphoscoliotic heart disease (disorder),0,"    ('SNOMED CT', '45650007', 'Kyphoscoliotic heart disease (disorder)', '0'),"
SNOMED CT,45650007,Kyphoscoliotic heart disease (disorder),0,"    ('SNOMED CT', '45650007', 'Kyphoscoliotic heart disease (disorder)', '0'),"
SNOMED CT,46113002,Hypertensive heart failure (disorder),0,"    ('SNOMED CT', '46113002', 'Hypertensive heart failure (disorder)', '0'),"
SNOMED CT,48447003,Chronic heart failure (disorder),0,"    ('SNOMED CT', '48447003', 'Chronic heart failure (disorder)', '0'),"
SNOMED CT,49584005,Acute cor pulmonale (disorder),0,"    ('SNOMED CT', '49584005', 'Acute cor pulmonale (disorder)', '0'),"
SNOMED CT,55565007,Cardiac failure after obstetrical surgery AND/OR other procedure including delivery (disorder),0,"    ('SNOMED CT', '55565007', 'Cardiac failure after obstetrical surgery AND/OR other procedure including delivery (disorder)', '0'),"
SNOMED CT,56675007,Acute heart failure (disorder),0,"    ('SNOMED CT', '56675007', 'Acute heart failure (disorder)', '0'),"
SNOMED CT,60856006,Cardiac insufficiency following cardiac surgery (disorder),0,"    ('SNOMED CT', '60856006', 'Cardiac insufficiency following cardiac surgery (disorder)', '0'),"
SNOMED CT,60899001,Hypertensive heart disease without congestive heart failure (disorder),0,"    ('SNOMED CT', '60899001', 'Hypertensive heart disease without congestive heart failure (disorder)', '0'),"
SNOMED CT,62377009,Postpartum cardiomyopathy (disorder),0,"    ('SNOMED CT', '62377009', 'Postpartum cardiomyopathy (disorder)', '0'),"
SNOMED CT,62377009,Postpartum cardiomyopathy (disorder),0,"    ('SNOMED CT', '62377009', 'Postpartum cardiomyopathy (disorder)', '0'),"
SNOMED CT,64715009,Hypertensive heart disease (disorder),0,"    ('SNOMED CT', '64715009', 'Hypertensive heart disease (disorder)', '0'),"
SNOMED CT,66989003,Chronic right-sided congestive heart failure (disorder),0,"    ('SNOMED CT', '66989003', 'Chronic right-sided congestive heart failure (disorder)', '0'),"
SNOMED CT,71892000,Cardiac asthma (disorder),0,"    ('SNOMED CT', '71892000', 'Cardiac asthma (disorder)', '0'),"
SNOMED CT,74960003,Acute left-sided congestive heart failure (disorder),0,"    ('SNOMED CT', '74960003', 'Acute left-sided congestive heart failure (disorder)', '0'),"
SNOMED CT,74960003,Acute left-sided congestive heart failure (disorder),0,"    ('SNOMED CT', '74960003', 'Acute left-sided congestive heart failure (disorder)', '0'),"
SNOMED CT,77970009,Benign hypertensive heart disease without congestive heart failure (disorder),0,"    ('SNOMED CT', '77970009', 'Benign hypertensive heart disease without congestive heart failure (disorder)', '0'),"
SNOMED CT,78862003,Ayerza\'s syndrome (disorder),0,"    ('SNOMED CT', '78862003', 'Ayerza\'s syndrome (disorder)', '0'),"
SNOMED CT,78862003,Ayerza\'s syndrome (disorder),0,"    ('SNOMED CT', '78862003', 'Ayerza\'s syndrome (disorder)', '0'),"
SNOMED CT,79955004,Chronic cor pulmonale (disorder),0,"    ('SNOMED CT', '79955004', 'Chronic cor pulmonale (disorder)', '0'),"
SNOMED CT,80479009,Acute right-sided congestive heart failure (disorder),0,"    ('SNOMED CT', '80479009', 'Acute right-sided congestive heart failure (disorder)', '0'),"
SNOMED CT,82523003,Congestive rheumatic heart failure (disorder),0,"    ('SNOMED CT', '82523003', 'Congestive rheumatic heart failure (disorder)', '0'),"
SNOMED CT,83105008,Malignant hypertensive heart disease with congestive heart failure (disorder),0,"    ('SNOMED CT', '83105008', 'Malignant hypertensive heart disease with congestive heart failure (disorder)', '0'),"
SNOMED CT,83291003,Cor pulmonale (disorder),0,"    ('SNOMED CT', '83291003', 'Cor pulmonale (disorder)', '0'),"
SNOMED CT,83291003,Cor pulmonale (disorder),0,"    ('SNOMED CT', '83291003', 'Cor pulmonale (disorder)', '0'),"
SNOMED CT,83521008,Dilated cardiomyopathy caused by alcohol (disorder),0,"    ('SNOMED CT', '83521008', 'Dilated cardiomyopathy caused by alcohol (disorder)', '0'),"
SNOMED CT,84114007,Heart failure (disorder),0,"    ('SNOMED CT', '84114007', 'Heart failure (disorder)', '0'),"
SNOMED CT,85232009,Left heart failure (disorder),0,"    ('SNOMED CT', '85232009', 'Left heart failure (disorder)', '0'),"
SNOMED CT,85898001,Cardiomyopathy (disorder),0,"    ('SNOMED CT', '85898001', 'Cardiomyopathy (disorder)', '0'),"
SNOMED CT,87837008,Chronic pulmonary heart disease (disorder),0,"    ('SNOMED CT', '87837008', 'Chronic pulmonary heart disease (disorder)', '0'),"
SNOMED CT,88805009,Chronic congestive heart failure (disorder),0,"    ('SNOMED CT', '88805009', 'Chronic congestive heart failure (disorder)', '0'),"
SNOMED CT,89555002,Cardiac edema (disorder),0,"    ('SNOMED CT', '89555002', 'Cardiac edema (disorder)', '0'),"
SNOMED CT,89819002,Cardiac insufficiency during AND/OR resulting from a procedure (disorder),0,"    ('SNOMED CT', '89819002', 'Cardiac insufficiency during AND/OR resulting from a procedure (disorder)', '0'),"
SNOMED CT,90727007,Pleural effusion due to congestive heart failure (disorder),0,"    ('SNOMED CT', '90727007', 'Pleural effusion due to congestive heart failure (disorder)', '0'),"
SNOMED CT,92506005,Biventricular congestive heart failure (disorder),0,"    ('SNOMED CT', '92506005', 'Biventricular congestive heart failure (disorder)', '0'),"
SNOMED CT,111283005,Chronic left-sided heart failure (disorder),0,"    ('SNOMED CT', '111283005', 'Chronic left-sided heart failure (disorder)', '0'),"
SNOMED CT,128404006,Right heart failure (disorder),0,"    ('SNOMED CT', '128404006', 'Right heart failure (disorder)', '0'),"
SNOMED CT,134378009,Congestive heart failure monitoring (regime/therapy),0,"    ('SNOMED CT', '134378009', 'Congestive heart failure monitoring (regime/therapy)', '0'),"
SNOMED CT,134401001,Left ventricular systolic dysfunction (disorder),0,"    ('SNOMED CT', '134401001', 'Left ventricular systolic dysfunction (disorder)', '0'),"
SNOMED CT,134440006,Referral to heart failure clinic (procedure),0,"    ('SNOMED CT', '134440006', 'Referral to heart failure clinic (procedure)', '0'),"
SNOMED CT,161505003,History of heart failure (situation),0,"    ('SNOMED CT', '161505003', 'History of heart failure (situation)', '0'),"
SNOMED CT,194767001,Benign hypertensive heart disease with congestive cardiac failure (disorder),0,"    ('SNOMED CT', '194767001', 'Benign hypertensive heart disease with congestive cardiac failure (disorder)', '0'),"
SNOMED CT,194779001,Hypertensive heart and renal disease with (congestive) heart failure (disorder),0,"    ('SNOMED CT', '194779001', 'Hypertensive heart and renal disease with (congestive) heart failure (disorder)', '0'),"
SNOMED CT,194781004,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder),0,"    ('SNOMED CT', '194781004', 'Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder)', '0'),"
SNOMED CT,194849004,Generalized ischemic myocardial dysfunction (disorder),0,"    ('SNOMED CT', '194849004', 'Generalized ischemic myocardial dysfunction (disorder)', '0'),"
SNOMED CT,195020003,Hypertrophic cardiomyopathy without obstruction (disorder),0,"    ('SNOMED CT', '195020003', 'Hypertrophic cardiomyopathy without obstruction (disorder)', '0'),"
SNOMED CT,195021004,Primary dilated cardiomyopathy (disorder),0,"    ('SNOMED CT', '195021004', 'Primary dilated cardiomyopathy (disorder)', '0'),"
SNOMED CT,195031006,Cardiomyopathy in myotonic dystrophy (disorder),0,"    ('SNOMED CT', '195031006', 'Cardiomyopathy in myotonic dystrophy (disorder)', '0'),"
SNOMED CT,195108009,Heart failure: [right] or [congestive] (disorder),0,"    ('SNOMED CT', '195108009', 'Heart failure: [right] or [congestive] (disorder)', '0'),"
SNOMED CT,195111005,Decompensated cardiac failure (disorder),0,"    ('SNOMED CT', '195111005', 'Decompensated cardiac failure (disorder)', '0'),"
SNOMED CT,195112003,Compensated cardiac failure (disorder),0,"    ('SNOMED CT', '195112003', 'Compensated cardiac failure (disorder)', '0'),"
SNOMED CT,195114002,Acute left ventricular failure (disorder),0,"    ('SNOMED CT', '195114002', 'Acute left ventricular failure (disorder)', '0'),"
SNOMED CT,206586007,Congenital cardiac failure (disorder),0,"    ('SNOMED CT', '206586007', 'Congenital cardiac failure (disorder)', '0'),"
SNOMED CT,233871002,Congestive obstructive cardiomyopathy (disorder),0,"    ('SNOMED CT', '233871002', 'Congestive obstructive cardiomyopathy (disorder)', '0'),"
SNOMED CT,233873004,Hypertrophic cardiomyopathy (disorder),0,"    ('SNOMED CT', '233873004', 'Hypertrophic cardiomyopathy (disorder)', '0'),"
SNOMED CT,233924009,Heart failure as a complication of care (disorder),0,"    ('SNOMED CT', '233924009', 'Heart failure as a complication of care (disorder)', '0'),"
SNOMED CT,236003008,Cardiac ascites (disorder),0,"    ('SNOMED CT', '236003008', 'Cardiac ascites (disorder)', '0'),"
SNOMED CT,275514001,Impaired left ventricular function (finding),0,"    ('SNOMED CT', '275514001', 'Impaired left ventricular function (finding)', '0'),"
SNOMED CT,276514007,Neonatal cardiac failure (disorder),0,"    ('SNOMED CT', '276514007', 'Neonatal cardiac failure (disorder)', '0'),"
SNOMED CT,277638005,Sepsis-associated left ventricular failure (disorder),0,"    ('SNOMED CT', '277638005', 'Sepsis-associated left ventricular failure (disorder)', '0'),"
SNOMED CT,277639002,Sepsis-associated right ventricular failure (disorder),0,"    ('SNOMED CT', '277639002', 'Sepsis-associated right ventricular failure (disorder)', '0'),"
SNOMED CT,281170005,Arrhythmogenic right ventricular cardiomyopathy (disorder),0,"    ('SNOMED CT', '281170005', 'Arrhythmogenic right ventricular cardiomyopathy (disorder)', '0'),"
SNOMED CT,308118002,Cardiac failure therapy (procedure),0,"    ('SNOMED CT', '308118002', 'Cardiac failure therapy (procedure)', '0'),"
SNOMED CT,309634009,History of heart failure in last year (situation),0,"    ('SNOMED CT', '309634009', 'History of heart failure in last year (situation)', '0'),"
SNOMED CT,313389004,No cardiac failure (situation),0,"    ('SNOMED CT', '313389004', 'No cardiac failure (situation)', '0'),"
SNOMED CT,314206003,Refractory heart failure (disorder),0,"    ('SNOMED CT', '314206003', 'Refractory heart failure (disorder)', '0'),"
SNOMED CT,359617009,Acute right-sided heart failure (disorder),0,"    ('SNOMED CT', '359617009', 'Acute right-sided heart failure (disorder)', '0'),"
SNOMED CT,359620001,Acute right heart failure (disorder),0,"    ('SNOMED CT', '359620001', 'Acute right heart failure (disorder)', '0'),"
SNOMED CT,360371003,Acute cardiac pulmonary edema (disorder),0,"    ('SNOMED CT', '360371003', 'Acute cardiac pulmonary edema (disorder)', '0'),"
SNOMED CT,367363000,Right ventricular failure (disorder),0,"    ('SNOMED CT', '367363000', 'Right ventricular failure (disorder)', '0'),"
SNOMED CT,390868005,Heart failure screen (procedure),0,"    ('SNOMED CT', '390868005', 'Heart failure screen (procedure)', '0'),"
SNOMED CT,390884006,Heart failure follow-up (finding),0,"    ('SNOMED CT', '390884006', 'Heart failure follow-up (finding)', '0'),"
SNOMED CT,390885007,Heart failure annual review (regime/therapy),0,"    ('SNOMED CT', '390885007', 'Heart failure annual review (regime/therapy)', '0'),"
SNOMED CT,394887005,Suspected heart failure (situation),0,"    ('SNOMED CT', '394887005', 'Suspected heart failure (situation)', '0'),"
SNOMED CT,394927007,Heart failure excluded (situation),0,"    ('SNOMED CT', '394927007', 'Heart failure excluded (situation)', '0'),"
SNOMED CT,395105005,Heart failure confirmed (situation),0,"    ('SNOMED CT', '395105005', 'Heart failure confirmed (situation)', '0'),"
SNOMED CT,395172009,No evidence of left ventricular systolic dysfunction (situation),0,"    ('SNOMED CT', '395172009', 'No evidence of left ventricular systolic dysfunction (situation)', '0'),"
SNOMED CT,395704004,Left ventricular diastolic dysfunction (disorder),0,"    ('SNOMED CT', '395704004', 'Left ventricular diastolic dysfunction (disorder)', '0'),"
SNOMED CT,399020009,Congestive cardiomyopathy (disorder),0,"    ('SNOMED CT', '399020009', 'Congestive cardiomyopathy (disorder)', '0'),"
SNOMED CT,403298007,Red half-moon nail in congestive heart failure (disorder),0,"    ('SNOMED CT', '403298007', 'Red half-moon nail in congestive heart failure (disorder)', '0'),"
SNOMED CT,407596008,Echocardiogram shows left ventricular systolic dysfunction (finding),0,"    ('SNOMED CT', '407596008', 'Echocardiogram shows left ventricular systolic dysfunction (finding)', '0'),"
SNOMED CT,407597004,Echocardiogram shows left ventricular diastolic dysfunction (finding),0,"    ('SNOMED CT', '407597004', 'Echocardiogram shows left ventricular diastolic dysfunction (finding)', '0'),"
SNOMED CT,410431009,Cardiorespiratory failure (disorder),0,"    ('SNOMED CT', '410431009', 'Cardiorespiratory failure (disorder)', '0'),"
SNOMED CT,413164001,No evidence of left ventricular diastolic dysfunction (situation),0,"    ('SNOMED CT', '413164001', 'No evidence of left ventricular diastolic dysfunction (situation)', '0'),"
SNOMED CT,414586001,Left ventricular dysfunction monitoring first letter (procedure),0,"    ('SNOMED CT', '414586001', 'Left ventricular dysfunction monitoring first letter (procedure)', '0'),"
SNOMED CT,414588000,Left ventricular dysfunction monitoring second letter (procedure),0,"    ('SNOMED CT', '414588000', 'Left ventricular dysfunction monitoring second letter (procedure)', '0'),"
SNOMED CT,414589008,Left ventricular dysfunction monitoring third letter (procedure),0,"    ('SNOMED CT', '414589008', 'Left ventricular dysfunction monitoring third letter (procedure)', '0'),"
SNOMED CT,416573008,Left ventricular dysfunction monitoring verbal invite (finding),0,"    ('SNOMED CT', '416573008', 'Left ventricular dysfunction monitoring verbal invite (finding)', '0'),"
SNOMED CT,416683003,Emergency hospital admission for heart failure (procedure),0,"    ('SNOMED CT', '416683003', 'Emergency hospital admission for heart failure (procedure)', '0'),"
SNOMED CT,416717003,Seen in heart failure clinic (finding),0,"    ('SNOMED CT', '416717003', 'Seen in heart failure clinic (finding)', '0'),"
SNOMED CT,417146007,Referral to heart failure nurse (procedure),0,"    ('SNOMED CT', '417146007', 'Referral to heart failure nurse (procedure)', '0'),"
SNOMED CT,417359009,Seen by community heart failure nurse (finding),0,"    ('SNOMED CT', '417359009', 'Seen by community heart failure nurse (finding)', '0'),"
SNOMED CT,417996009,Systolic heart failure (disorder),0,"    ('SNOMED CT', '417996009', 'Systolic heart failure (disorder)', '0'),"
SNOMED CT,418304008,Diastolic heart failure (disorder),0,"    ('SNOMED CT', '418304008', 'Diastolic heart failure (disorder)', '0'),"
SNOMED CT,420300004,New York Heart Association Classification - Class I (finding),0,"    ('SNOMED CT', '420300004', 'New York Heart Association Classification - Class I (finding)', '0'),"
SNOMED CT,420816009,New York Heart Association Classification (assessment scale),0,"    ('SNOMED CT', '420816009', 'New York Heart Association Classification (assessment scale)', '0'),"
SNOMED CT,420913000,New York Heart Association Classification - Class III (finding),0,"    ('SNOMED CT', '420913000', 'New York Heart Association Classification - Class III (finding)', '0'),"
SNOMED CT,421704003,New York Heart Association Classification - Class II (finding),0,"    ('SNOMED CT', '421704003', 'New York Heart Association Classification - Class II (finding)', '0'),"
SNOMED CT,422293003,New York Heart Association Classification - Class IV (finding),0,"    ('SNOMED CT', '422293003', 'New York Heart Association Classification - Class IV (finding)', '0'),"
SNOMED CT,423475008,Heart failure education (procedure),0,"    ('SNOMED CT', '423475008', 'Heart failure education (procedure)', '0'),"
SNOMED CT,424404003,Decompensated chronic heart failure (disorder),0,"    ('SNOMED CT', '424404003', 'Decompensated chronic heart failure (disorder)', '0'),"
SNOMED CT,426012001,Right heart failure due to pulmonary hypertension (disorder),0,"    ('SNOMED CT', '426012001', 'Right heart failure due to pulmonary hypertension (disorder)', '0'),"
SNOMED CT,426263006,Congestive heart failure due to left ventricular systolic dysfunction (disorder),0,"    ('SNOMED CT', '426263006', 'Congestive heart failure due to left ventricular systolic dysfunction (disorder)', '0'),"
SNOMED CT,426611007,Congestive heart failure due to valvular disease (disorder),0,"    ('SNOMED CT', '426611007', 'Congestive heart failure due to valvular disease (disorder)', '0'),"
SNOMED CT,429589006,Left ventricular cardiac dysfunction (disorder),0,"    ('SNOMED CT', '429589006', 'Left ventricular cardiac dysfunction (disorder)', '0'),"
SNOMED CT,430396006,Chronic systolic dysfunction of left ventricle (disorder),0,"    ('SNOMED CT', '430396006', 'Chronic systolic dysfunction of left ventricle (disorder)', '0'),"
SNOMED CT,438367009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischemic attack risk score (assessment scale)",0,"    ('SNOMED CT', '438367009', 'Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischemic attack risk score (assessment scale)', '0'),"
SNOMED CT,440589006,Knowledge level about heart failure management (observable entity),0,"    ('SNOMED CT', '440589006', 'Knowledge level about heart failure management (observable entity)', '0'),"
SNOMED CT,441481004,Chronic systolic heart failure (disorder),0,"    ('SNOMED CT', '441481004', 'Chronic systolic heart failure (disorder)', '0'),"
SNOMED CT,441530006,Chronic diastolic heart failure (disorder),0,"    ('SNOMED CT', '441530006', 'Chronic diastolic heart failure (disorder)', '0'),"
SNOMED CT,443253003,Acute on chronic systolic heart failure (disorder),0,"    ('SNOMED CT', '443253003', 'Acute on chronic systolic heart failure (disorder)', '0'),"
SNOMED CT,443254009,Acute systolic heart failure (disorder),0,"    ('SNOMED CT', '443254009', 'Acute systolic heart failure (disorder)', '0'),"
SNOMED CT,443343001,Acute diastolic heart failure (disorder),0,"    ('SNOMED CT', '443343001', 'Acute diastolic heart failure (disorder)', '0'),"
SNOMED CT,443344007,Acute on chronic diastolic heart failure (disorder),0,"    ('SNOMED CT', '443344007', 'Acute on chronic diastolic heart failure (disorder)', '0'),"
SNOMED CT,445236007,Cardiorenal syndrome (disorder),0,"    ('SNOMED CT', '445236007', 'Cardiorenal syndrome (disorder)', '0'),"
SNOMED CT,446221000,Heart failure with normal ejection fraction (disorder),0,"    ('SNOMED CT', '446221000', 'Heart failure with normal ejection fraction (disorder)', '0'),"
SNOMED CT,462172006,Fetal heart failure (disorder),0,"    ('SNOMED CT', '462172006', 'Fetal heart failure (disorder)', '0'),"
SNOMED CT,462172006,Fetal heart failure (disorder),0,"    ('SNOMED CT', '462172006', 'Fetal heart failure (disorder)', '0'),"
SNOMED CT,462174007,Fetal heart failure with myocardial hypertrophy (disorder),0,"    ('SNOMED CT', '462174007', 'Fetal heart failure with myocardial hypertrophy (disorder)', '0'),"
SNOMED CT,462174007,Fetal heart failure with myocardial hypertrophy (disorder),0,"    ('SNOMED CT', '462174007', 'Fetal heart failure with myocardial hypertrophy (disorder)', '0'),"
SNOMED CT,462175008,Fetal heart failure with redistribution of cardiac output (disorder),0,"    ('SNOMED CT', '462175008', 'Fetal heart failure with redistribution of cardiac output (disorder)', '0'),"
SNOMED CT,462175008,Fetal heart failure with redistribution of cardiac output (disorder),0,"    ('SNOMED CT', '462175008', 'Fetal heart failure with redistribution of cardiac output (disorder)', '0'),"
SNOMED CT,471880001,Heart failure due to end stage congenital heart disease (disorder),0,"    ('SNOMED CT', '471880001', 'Heart failure due to end stage congenital heart disease (disorder)', '0'),"
SNOMED CT,609507007,Induced termination of pregnancy complicated by cardiac failure (disorder),0,"    ('SNOMED CT', '609507007', 'Induced termination of pregnancy complicated by cardiac failure (disorder)', '0'),"
SNOMED CT,609555007,Diastolic heart failure stage A (finding),0,"    ('SNOMED CT', '609555007', 'Diastolic heart failure stage A (finding)', '0'),"
SNOMED CT,609556008,Systolic heart failure stage A (finding),0,"    ('SNOMED CT', '609556008', 'Systolic heart failure stage A (finding)', '0'),"
SNOMED CT,697925001,Pulmonary hypertension due to systolic systemic ventricular dysfunction (disorder),0,"    ('SNOMED CT', '697925001', 'Pulmonary hypertension due to systolic systemic ventricular dysfunction (disorder)', '0'),"
SNOMED CT,697926000,Pulmonary hypertension due to diastolic systemic ventricular dysfunction (disorder),0,"    ('SNOMED CT', '697926000', 'Pulmonary hypertension due to diastolic systemic ventricular dysfunction (disorder)', '0'),"
SNOMED CT,698296002,Acute exacerbation of chronic congestive heart failure (disorder),0,"    ('SNOMED CT', '698296002', 'Acute exacerbation of chronic congestive heart failure (disorder)', '0'),"
SNOMED CT,698296002,Acute exacerbation of chronic congestive heart failure (disorder),0,"    ('SNOMED CT', '698296002', 'Acute exacerbation of chronic congestive heart failure (disorder)', '0'),"
SNOMED CT,698592004,Asymptomatic left ventricular systolic dysfunction (disorder),0,"    ('SNOMED CT', '698592004', 'Asymptomatic left ventricular systolic dysfunction (disorder)', '0'),"
SNOMED CT,698594003,Symptomatic congestive heart failure (disorder),0,"    ('SNOMED CT', '698594003', 'Symptomatic congestive heart failure (disorder)', '0'),"
SNOMED CT,702843005,Congestive heart failure clinic (environment),0,"    ('SNOMED CT', '702843005', 'Congestive heart failure clinic (environment)', '0'),"
SNOMED CT,703272007,Heart failure with reduced ejection fraction (disorder),0,"    ('SNOMED CT', '703272007', 'Heart failure with reduced ejection fraction (disorder)', '0'),"
SNOMED CT,703273002,Heart failure with reduced ejection fraction due to coronary artery disease (disorder),0,"    ('SNOMED CT', '703273002', 'Heart failure with reduced ejection fraction due to coronary artery disease (disorder)', '0'),"
SNOMED CT,703274008,Heart failure with reduced ejection fraction due to myocarditis (disorder),0,"    ('SNOMED CT', '703274008', 'Heart failure with reduced ejection fraction due to myocarditis (disorder)', '0'),"
SNOMED CT,703275009,Heart failure with reduced ejection fraction due to cardiomyopathy (disorder),0,"    ('SNOMED CT', '703275009', 'Heart failure with reduced ejection fraction due to cardiomyopathy (disorder)', '0'),"
SNOMED CT,703276005,Heart failure with reduced ejection fraction due to heart valve disease (disorder),0,"    ('SNOMED CT', '703276005', 'Heart failure with reduced ejection fraction due to heart valve disease (disorder)', '0'),"
SNOMED CT,704095000,Referral to heart failure exercise program (procedure),0,"    ('SNOMED CT', '704095000', 'Referral to heart failure exercise program (procedure)', '0'),"
SNOMED CT,704096004,Referral to heart failure exercise program not indicated (situation),0,"    ('SNOMED CT', '704096004', 'Referral to heart failure exercise program not indicated (situation)', '0'),"
SNOMED CT,704097008,Referral to heart failure exercise program declined (situation),0,"    ('SNOMED CT', '704097008', 'Referral to heart failure exercise program declined (situation)', '0'),"
SNOMED CT,704242009,Fetal heart failure due to extracardiac disease (disorder),0,"    ('SNOMED CT', '704242009', 'Fetal heart failure due to extracardiac disease (disorder)', '0'),"
SNOMED CT,704242009,Fetal heart failure due to extracardiac disease (disorder),0,"    ('SNOMED CT', '704242009', 'Fetal heart failure due to extracardiac disease (disorder)', '0'),"
SNOMED CT,708018005,"Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus,stroke 2 - vascular disease, age, sex category score (procedure)",0,"    ('SNOMED CT', '708018005', 'Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus,stroke 2 - vascular disease, age, sex category score (procedure)', '0'),"
SNOMED CT,713678009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score (assessment scale)",0,"    ('SNOMED CT', '713678009', 'Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score (assessment scale)', '0'),"
SNOMED CT,715621003,Heart failure education not done (situation),0,"    ('SNOMED CT', '715621003', 'Heart failure education not done (situation)', '0'),"
SNOMED CT,718287008,Provision of written information about heart failure (procedure),0,"    ('SNOMED CT', '718287008', 'Provision of written information about heart failure (procedure)', '0'),"
