type,code,description,exclude,concat
ICD-10,N036,"Chronic nephritic syndrome, dense deposit disease",0,"    ('ICD-10', 'N036', 'Chronic nephritic syndrome, dense deposit disease', '0'),"
ICD-10,N037,"Chronic nephritic syndrome, diffuse crescentic glomerulonephritis",0,"    ('ICD-10', 'N037', 'Chronic nephritic syndrome, diffuse crescentic glomerulonephritis', '0'),"
ICD-10,N038,"Chronic nephritic syndrome, other",0,"    ('ICD-10', 'N038', 'Chronic nephritic syndrome, other', '0'),"
ICD-10,N039,"Chronic nephritic syndrome, unspecified",0,"    ('ICD-10', 'N039', 'Chronic nephritic syndrome, unspecified', '0'),"
ICD-10,N052,Unspecified nephritic syndrome ;  Diffuse membranous glomerulonephritis,0,"    ('ICD-10', 'N052', 'Unspecified nephritic syndrome ;  Diffuse membranous glomerulonephritis', '0'),"
ICD-10,N053,Unspecified nephritic syndrome ;  Diffuse mesangial proliferative glomerulonephritis,0,"    ('ICD-10', 'N053', 'Unspecified nephritic syndrome ;  Diffuse mesangial proliferative glomerulonephritis', '0'),"
ICD-10,N054,Unspecified nephritic syndrome ;  Diffuse endocapillary proliferative glomerulonephritis,0,"    ('ICD-10', 'N054', 'Unspecified nephritic syndrome ;  Diffuse endocapillary proliferative glomerulonephritis', '0'),"
ICD-10,N055,Unspecified nephritic syndrome ;  Diffuse mesangiocapillary glomerulonephritis,0,"    ('ICD-10', 'N055', 'Unspecified nephritic syndrome ;  Diffuse mesangiocapillary glomerulonephritis', '0'),"
ICD-10,N056,Unspecified nephritic syndrome ;  Dense deposit disease,0,"    ('ICD-10', 'N056', 'Unspecified nephritic syndrome ;  Dense deposit disease', '0'),"
ICD-10,N072,"Hereditary nephropathy, not elsewhere classified ;  Diffuse membranous glomerulonephritis",0,"    ('ICD-10', 'N072', 'Hereditary nephropathy, not elsewhere classified ;  Diffuse membranous glomerulonephritis', '0'),"
ICD-10,N073,"Hereditary nephropathy, not elsewhere classified ;  Diffuse mesangial proliferative glomerulonephritis",0,"    ('ICD-10', 'N073', 'Hereditary nephropathy, not elsewhere classified ;  Diffuse mesangial proliferative glomerulonephritis', '0'),"
ICD-10,N074,"Hereditary nephropathy, not elsewhere classified ;  Diffuse endocapillary proliferative glomerulonephritis",0,"    ('ICD-10', 'N074', 'Hereditary nephropathy, not elsewhere classified ;  Diffuse endocapillary proliferative glomerulonephritis', '0'),"
ICD-10,N10,Acute tubulo-interstitial nephritis,0,"    ('ICD-10', 'N10', 'Acute tubulo-interstitial nephritis', '0'),"
ICD-10,N17,Acute renal failure,1,"    ('ICD-10', 'N17', 'Acute renal failure', '1'),"
ICD-10,N170,Acute renal failure with tubular necrosis,1,"    ('ICD-10', 'N170', 'Acute renal failure with tubular necrosis', '1'),"
ICD-10,N171,Acute renal failure with acute cortical necrosis,1,"    ('ICD-10', 'N171', 'Acute renal failure with acute cortical necrosis', '1'),"
ICD-10,N172,Acute renal failure with medullary necrosis,1,"    ('ICD-10', 'N172', 'Acute renal failure with medullary necrosis', '1'),"
ICD-10,N178,Other acute renal failure,1,"    ('ICD-10', 'N178', 'Other acute renal failure', '1'),"
ICD-10,N179,"Acute renal failure, unspecified",1,"    ('ICD-10', 'N179', 'Acute renal failure, unspecified', '1'),"
ICD-10,N181,"Chronic kidney disease, stage 1",1,"    ('ICD-10', 'N181', 'Chronic kidney disease, stage 1', '1'),"
ICD-10,N182,"Chronic kidney disease, stage 2",1,"    ('ICD-10', 'N182', 'Chronic kidney disease, stage 2', '1'),"
ICD-10,N183,"Chronic kidney disease, stage 3",0,"    ('ICD-10', 'N183', 'Chronic kidney disease, stage 3', '0'),"
ICD-10,N184,"Chronic kidney disease, stage 4",0,"    ('ICD-10', 'N184', 'Chronic kidney disease, stage 4', '0'),"
ICD-10,N185,"Chronic kidney disease, stage 5",0,"    ('ICD-10', 'N185', 'Chronic kidney disease, stage 5', '0'),"
ICD-10,N189,"Chronic kidney disease, unspecified",0,"    ('ICD-10', 'N189', 'Chronic kidney disease, unspecified', '0'),"
ICD-10,N19,Unspecified kidney failure,0,"    ('ICD-10', 'N19', 'Unspecified kidney failure', '0'),"
ICD-10,N25,Disorders resulting from impaired renal tubular function,0,"    ('ICD-10', 'N25', 'Disorders resulting from impaired renal tubular function', '0'),"
ICD-10,N250,Renal osteodystrophy,0,"    ('ICD-10', 'N250', 'Renal osteodystrophy', '0'),"
ICD-10,N251,Nephrogenic diabetes insipidus,1,"    ('ICD-10', 'N251', 'Nephrogenic diabetes insipidus', '1'),"
ICD-10,N258,Other disorders resulting from impaired renal tubular function,0,"    ('ICD-10', 'N258', 'Other disorders resulting from impaired renal tubular function', '0'),"
ICD-10,N259,"Disorder resulting from impaired renal tubular function, unspecified",0,"    ('ICD-10', 'N259', 'Disorder resulting from impaired renal tubular function, unspecified', '0'),"
ICD-10,T861,Kidney transplant failure and rejection,0,"    ('ICD-10', 'T861', 'Kidney transplant failure and rejection', '0'),"
ICD-10,Y841,Kidney dialysis,0,"    ('ICD-10', 'Y841', 'Kidney dialysis', '0'),"
ICD-10,Z49,Care involving dialysis,0,"    ('ICD-10', 'Z49', 'Care involving dialysis', '0'),"
ICD-10,Z490,Preparatory care for dialysis,0,"    ('ICD-10', 'Z490', 'Preparatory care for dialysis', '0'),"
ICD-10,Z491,Extracorporeal dialysis,0,"    ('ICD-10', 'Z491', 'Extracorporeal dialysis', '0'),"
ICD-10,Z492,Other dialysis,0,"    ('ICD-10', 'Z492', 'Other dialysis', '0'),"
ICD-10,Z940,Kidney transplant status,0,"    ('ICD-10', 'Z940', 'Kidney transplant status', '0'),"
ICD-10,Z992,Dependence on renal dialysis,0,"    ('ICD-10', 'Z992', 'Dependence on renal dialysis', '0'),"
SNOMED CT,16726004,Renal osteodystrophy (disorder),0,"    ('SNOMED CT', '16726004', 'Renal osteodystrophy (disorder)', '0'),"
SNOMED CT,46177005,End-stage renal disease (disorder),0,"    ('SNOMED CT', '46177005', 'End-stage renal disease (disorder)', '0'),"
SNOMED CT,49708008,Anemia of chronic renal failure (disorder),0,"    ('SNOMED CT', '49708008', 'Anemia of chronic renal failure (disorder)', '0'),"
SNOMED CT,57557005,Chronic milk alkali syndrome (disorder),1,"    ('SNOMED CT', '57557005', 'Chronic milk alkali syndrome (disorder)', '1'),"
SNOMED CT,90688005,Chronic renal failure syndrome (disorder),0,"    ('SNOMED CT', '90688005', 'Chronic renal failure syndrome (disorder)', '0'),"
SNOMED CT,236433006,Acute-on-chronic renal failure (disorder),0,"    ('SNOMED CT', '236433006', 'Acute-on-chronic renal failure (disorder)', '0'),"
SNOMED CT,236434000,End stage renal failure untreated by renal replacement therapy (disorder),0,"    ('SNOMED CT', '236434000', 'End stage renal failure untreated by renal replacement therapy (disorder)', '0'),"
SNOMED CT,236435004,End stage renal failure on dialysis (disorder),0,"    ('SNOMED CT', '236435004', 'End stage renal failure on dialysis (disorder)', '0'),"
SNOMED CT,236436003,End stage renal failure with renal transplant (disorder),0,"    ('SNOMED CT', '236436003', 'End stage renal failure with renal transplant (disorder)', '0'),"
SNOMED CT,236552002,Adynamic bone disease (disorder),0,"    ('SNOMED CT', '236552002', 'Adynamic bone disease (disorder)', '0'),"
SNOMED CT,425369003,Chronic progressive renal failure (disorder),0,"    ('SNOMED CT', '425369003', 'Chronic progressive renal failure (disorder)', '0'),"
SNOMED CT,431855005,Chronic kidney disease stage 1 (disorder),1,"    ('SNOMED CT', '431855005', 'Chronic kidney disease stage 1 (disorder)', '1'),"
SNOMED CT,431856006,Chronic kidney disease stage 2 (disorder),1,"    ('SNOMED CT', '431856006', 'Chronic kidney disease stage 2 (disorder)', '1'),"
SNOMED CT,431857002,Chronic kidney disease stage 4 (disorder),0,"    ('SNOMED CT', '431857002', 'Chronic kidney disease stage 4 (disorder)', '0'),"
SNOMED CT,433144002,Chronic kidney disease stage 3 (disorder),0,"    ('SNOMED CT', '433144002', 'Chronic kidney disease stage 3 (disorder)', '0'),"
SNOMED CT,433146000,Chronic kidney disease stage 5 (disorder),0,"    ('SNOMED CT', '433146000', 'Chronic kidney disease stage 5 (disorder)', '0'),"
SNOMED CT,444271000,Erythropoietin resistance in anemia of chronic kidney disease (disorder),0,"    ('SNOMED CT', '444271000', 'Erythropoietin resistance in anemia of chronic kidney disease (disorder)', '0'),"
SNOMED CT,472953006,History of chronic renal impairment (situation),0,"    ('SNOMED CT', '472953006', 'History of chronic renal impairment (situation)', '0'),"
SNOMED CT,700378005,Chronic kidney disease stage 3A (disorder),0,"    ('SNOMED CT', '700378005', 'Chronic kidney disease stage 3A (disorder)', '0'),"
SNOMED CT,700379002,Chronic kidney disease stage 3B (disorder),0,"    ('SNOMED CT', '700379002', 'Chronic kidney disease stage 3B (disorder)', '0'),"
SNOMED CT,704667004,Hypertension concurrent and due to end stage renal disease on dialysis (disorder),0,"    ('SNOMED CT', '704667004', 'Hypertension concurrent and due to end stage renal disease on dialysis (disorder)', '0'),"
SNOMED CT,707323002,Anemia co-occurrent and due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '707323002', 'Anemia co-occurrent and due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,707324008,Anemia co-occurrent and due to end stage renal disease (disorder),0,"    ('SNOMED CT', '707324008', 'Anemia co-occurrent and due to end stage renal disease (disorder)', '0'),"
SNOMED CT,708975004,Mixed renal osteodystrophy (disorder),0,"    ('SNOMED CT', '708975004', 'Mixed renal osteodystrophy (disorder)', '0'),"
SNOMED CT,709044004,Chronic kidney disease (disorder),0,"    ('SNOMED CT', '709044004', 'Chronic kidney disease (disorder)', '0'),"
SNOMED CT,712487000,End stage renal disease due to benign hypertension (disorder),0,"    ('SNOMED CT', '712487000', 'End stage renal disease due to benign hypertension (disorder)', '0'),"
SNOMED CT,713313000,Chronic kidney disease mineral and bone disorder (disorder),0,"    ('SNOMED CT', '713313000', 'Chronic kidney disease mineral and bone disorder (disorder)', '0'),"
SNOMED CT,714152005,Chronic kidney disease stage 5 on dialysis (disorder),0,"    ('SNOMED CT', '714152005', 'Chronic kidney disease stage 5 on dialysis (disorder)', '0'),"
SNOMED CT,714153000,Chronic kidney disease stage 5 with transplant (disorder),0,"    ('SNOMED CT', '714153000', 'Chronic kidney disease stage 5 with transplant (disorder)', '0'),"
SNOMED CT,720510004,Education about chronic kidney disease (procedure),0,"    ('SNOMED CT', '720510004', 'Education about chronic kidney disease (procedure)', '0'),"
SNOMED CT,721183009,Low alkaline phosphatase due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '721183009', 'Low alkaline phosphatase due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,722098007,Chronic kidney disease following donor nephrectomy (disorder),0,"    ('SNOMED CT', '722098007', 'Chronic kidney disease following donor nephrectomy (disorder)', '0'),"
SNOMED CT,722149000,Chronic kidney disease due to and following excision of neoplasm of kidney (disorder),0,"    ('SNOMED CT', '722149000', 'Chronic kidney disease due to and following excision of neoplasm of kidney (disorder)', '0'),"
SNOMED CT,722150000,Chronic kidney disease due to systemic infection (disorder),0,"    ('SNOMED CT', '722150000', 'Chronic kidney disease due to systemic infection (disorder)', '0'),"
SNOMED CT,722467000,Chronic kidney disease due to traumatic loss of kidney (disorder),0,"    ('SNOMED CT', '722467000', 'Chronic kidney disease due to traumatic loss of kidney (disorder)', '0'),"
SNOMED CT,723190009,Chronic renal insufficiency (disorder),0,"    ('SNOMED CT', '723190009', 'Chronic renal insufficiency (disorder)', '0'),"
SNOMED CT,776416004,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome (disorder)",0,"    ('SNOMED CT', '776416004', 'Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome (disorder)', '0'),"
SNOMED CT,897308007,Chronic kidney disease with osteoporosis (disorder),0,"    ('SNOMED CT', '897308007', 'Chronic kidney disease with osteoporosis (disorder)', '0'),"
SNOMED CT,897310009,Renal osteodystrophy with high bone turnover (disorder),0,"    ('SNOMED CT', '897310009', 'Renal osteodystrophy with high bone turnover (disorder)', '0'),"
SNOMED CT,897311008,Renal osteodystrophy with normal bone turnover (disorder),0,"    ('SNOMED CT', '897311008', 'Renal osteodystrophy with normal bone turnover (disorder)', '0'),"
SNOMED CT,897312001,Renal osteodystrophy with low bone turnover (disorder),0,"    ('SNOMED CT', '897312001', 'Renal osteodystrophy with low bone turnover (disorder)', '0'),"
SNOMED CT,1144916002,Calcification of soft tissue due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1144916002', 'Calcification of soft tissue due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1148896009,Vitamin D deficiency due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1148896009', 'Vitamin D deficiency due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1148920008,Inflammation of retina due to chronic kidney disease stage 5 (disorder),0,"    ('SNOMED CT', '1148920008', 'Inflammation of retina due to chronic kidney disease stage 5 (disorder)', '0'),"
SNOMED CT,1148926002,Hypophosphatemia due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1148926002', 'Hypophosphatemia due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1148928001,Hypocalcemia due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1148928001', 'Hypocalcemia due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1148934008,Hypercalcemia due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1148934008', 'Hypercalcemia due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1148936005,Hyperphosphatemia due to chronic kidney disease (disorder),0,"    ('SNOMED CT', '1148936005', 'Hyperphosphatemia due to chronic kidney disease (disorder)', '0'),"
SNOMED CT,1208934006,Sagliker syndrome (disorder),0,"    ('SNOMED CT', '1208934006', 'Sagliker syndrome (disorder)', '0'),"
SNOMED CT,1217070004,Renal osteodystrophy due to hyperparathyroidism (disorder),0,"    ('SNOMED CT', '1217070004', 'Renal osteodystrophy due to hyperparathyroidism (disorder)', '0'),"
SNOMED CT,7.11E+11,Chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '711000119100', 'Chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,7.21E+11,Chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '721000119107', 'Chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,7.31E+11,Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '731000119105', 'Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,7.41E+11,Chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder),1,"    ('SNOMED CT', '741000119101', 'Chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)', '1'),"
SNOMED CT,7.51E+11,Chronic kidney disease stage 1 due to type 2 diabetes mellitus (disorder),1,"    ('SNOMED CT', '751000119104', 'Chronic kidney disease stage 1 due to type 2 diabetes mellitus (disorder)', '1'),"
SNOMED CT,7.71E+11,Chronic kidney disease due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '771000119108', 'Chronic kidney disease due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.801E+12,"Anemia, pre-end stage renal disease on erythropoietin protocol (disorder)",0,"    ('SNOMED CT', '1801000119106', 'Anemia, pre-end stage renal disease on erythropoietin protocol (disorder)', '0'),"
SNOMED CT,8.501E+12,Hypertensive heart and chronic kidney disease (disorder),0,"    ('SNOMED CT', '8501000119104', 'Hypertensive heart and chronic kidney disease (disorder)', '0'),"
SNOMED CT,1.5781E+13,Hypertensive heart AND chronic kidney disease with congestive heart failure (disorder),0,"    ('SNOMED CT', '15781000119107', 'Hypertensive heart AND chronic kidney disease with congestive heart failure (disorder)', '0'),"
SNOMED CT,7.1421E+13,Hypertension in chronic kidney disease due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '71421000119105', 'Hypertension in chronic kidney disease due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,7.1701E+13,Hypertension in chronic kidney disease due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '71701000119105', 'Hypertension in chronic kidney disease due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.0721E+13,Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder),1,"    ('SNOMED CT', '90721000119101', 'Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder)', '1'),"
SNOMED CT,9.0731E+13,Chronic kidney disease stage 2 due to type 1 diabetes mellitus (disorder),1,"    ('SNOMED CT', '90731000119103', 'Chronic kidney disease stage 2 due to type 1 diabetes mellitus (disorder)', '1'),"
SNOMED CT,9.0741E+13,Chronic kidney disease stage 3 due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '90741000119107', 'Chronic kidney disease stage 3 due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.0751E+13,Chronic kidney disease stage 4 due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '90751000119109', 'Chronic kidney disease stage 4 due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.0761E+13,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '90761000119106', 'Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.0771E+13,End stage renal disease on dialysis due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '90771000119100', 'End stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.0791E+13,End stage renal disease on dialysis due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '90791000119104', 'End stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.6441E+13,Chronic kidney disease due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '96441000119101', 'Chronic kidney disease due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.6701E+13,Hypertensive heart AND chronic kidney disease on dialysis (disorder),0,"    ('SNOMED CT', '96701000119107', 'Hypertensive heart AND chronic kidney disease on dialysis (disorder)', '0'),"
SNOMED CT,9.6711E+13,Hypertensive heart AND chronic kidney disease stage 5 (disorder),0,"    ('SNOMED CT', '96711000119105', 'Hypertensive heart AND chronic kidney disease stage 5 (disorder)', '0'),"
SNOMED CT,9.6721E+13,Hypertensive heart AND chronic kidney disease stage 4 (disorder),0,"    ('SNOMED CT', '96721000119103', 'Hypertensive heart AND chronic kidney disease stage 4 (disorder)', '0'),"
SNOMED CT,9.6731E+13,Hypertensive heart AND chronic kidney disease stage 3 (disorder),0,"    ('SNOMED CT', '96731000119100', 'Hypertensive heart AND chronic kidney disease stage 3 (disorder)', '0'),"
SNOMED CT,9.6741E+13,Hypertensive heart AND chronic kidney disease stage 2 (disorder),1,"    ('SNOMED CT', '96741000119109', 'Hypertensive heart AND chronic kidney disease stage 2 (disorder)', '1'),"
SNOMED CT,9.6751E+13,Hypertensive heart AND chronic kidney disease stage 1 (disorder),1,"    ('SNOMED CT', '96751000119106', 'Hypertensive heart AND chronic kidney disease stage 1 (disorder)', '1'),"
SNOMED CT,1.04931E+14,Chronic kidney disease due to hypertension (disorder),0,"    ('SNOMED CT', '104931000119100', 'Chronic kidney disease due to hypertension (disorder)', '0'),"
SNOMED CT,1.11411E+14,End stage renal disease due to hypertension (disorder),0,"    ('SNOMED CT', '111411000119103', 'End stage renal disease due to hypertension (disorder)', '0'),"
SNOMED CT,1.17681E+14,Chronic kidney disease stage 1 due to hypertension (disorder),1,"    ('SNOMED CT', '117681000119102', 'Chronic kidney disease stage 1 due to hypertension (disorder)', '1'),"
SNOMED CT,1.18781E+14,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder),0,"    ('SNOMED CT', '118781000119108', 'Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder)', '0'),"
SNOMED CT,1.27991E+14,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '127991000119101', 'Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.28001E+14,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '128001000119105', 'Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.29151E+14,Chronic kidney disease stage 4 due to hypertension (disorder),0,"    ('SNOMED CT', '129151000119102', 'Chronic kidney disease stage 4 due to hypertension (disorder)', '0'),"
SNOMED CT,1.29161E+14,Chronic kidney disease stage 5 due to hypertension (disorder),0,"    ('SNOMED CT', '129161000119100', 'Chronic kidney disease stage 5 due to hypertension (disorder)', '0'),"
SNOMED CT,1.29171E+14,Chronic kidney disease stage 3 due to hypertension (disorder),0,"    ('SNOMED CT', '129171000119106', 'Chronic kidney disease stage 3 due to hypertension (disorder)', '0'),"
SNOMED CT,1.29181E+14,Chronic kidney disease stage 2 due to hypertension (disorder),1,"    ('SNOMED CT', '129181000119109', 'Chronic kidney disease stage 2 due to hypertension (disorder)', '1'),"
SNOMED CT,1.40101E+14,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '140101000119109', 'Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.40111E+14,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '140111000119107', 'Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.40121E+14,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '140121000119100', 'Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,1.40131E+14,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder),1,"    ('SNOMED CT', '140131000119102', 'Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)', '1'),"
SNOMED CT,1.53851E+14,Malignant hypertensive chronic kidney disease stage 5 (disorder),0,"    ('SNOMED CT', '153851000119106', 'Malignant hypertensive chronic kidney disease stage 5 (disorder)', '0'),"
SNOMED CT,1.53891E+14,End stage renal disease on dialysis due to hypertension (disorder),0,"    ('SNOMED CT', '153891000119101', 'End stage renal disease on dialysis due to hypertension (disorder)', '0'),"
