type,code,description,exclude,concat
ICD-10,I081,Disorders of both mitral and tricuspid valves,0,"    ('ICD-10', 'I081', 'Disorders of both mitral and tricuspid valves', '0'),"
ICD-10,I082,Disorders of both aortic and tricuspid valves,0,"    ('ICD-10', 'I082', 'Disorders of both aortic and tricuspid valves', '0'),"
ICD-10,I083,"Combined disorders of mitral, aortic and tricuspid valves",0,"    ('ICD-10', 'I083', 'Combined disorders of mitral, aortic and tricuspid valves', '0'),"
ICD-10,I088,Other multiple valve diseases,0,"    ('ICD-10', 'I088', 'Other multiple valve diseases', '0'),"
ICD-10,I089,Multiple valve disease unspecified,0,"    ('ICD-10', 'I089', 'Multiple valve disease unspecified', '0'),"
ICD-10,I34,Nonrheumatic mitral valve disorders,0,"    ('ICD-10', 'I34', 'Nonrheumatic mitral valve disorders', '0'),"
ICD-10,I340,Mitral (valve) insufficiency,0,"    ('ICD-10', 'I340', 'Mitral (valve) insufficiency', '0'),"
ICD-10,I341,Mitral (valve) prolapse,0,"    ('ICD-10', 'I341', 'Mitral (valve) prolapse', '0'),"
ICD-10,I342,Nonrheumatic mitral (valve) stenosis,0,"    ('ICD-10', 'I342', 'Nonrheumatic mitral (valve) stenosis', '0'),"
ICD-10,I348,Other nonrheumatic mitral valve disorders,0,"    ('ICD-10', 'I348', 'Other nonrheumatic mitral valve disorders', '0'),"
ICD-10,I349,Nonrheumatic mitral valve disorder unspecified,0,"    ('ICD-10', 'I349', 'Nonrheumatic mitral valve disorder unspecified', '0'),"
ICD-10,I35,Nonrheumatic aortic valve disorders,0,"    ('ICD-10', 'I35', 'Nonrheumatic aortic valve disorders', '0'),"
ICD-10,I350,Aortic (valve) stenosis,0,"    ('ICD-10', 'I350', 'Aortic (valve) stenosis', '0'),"
ICD-10,I351,Aortic (valve) insufficiency,0,"    ('ICD-10', 'I351', 'Aortic (valve) insufficiency', '0'),"
ICD-10,I352,Aortic (valve) stenosis with insufficiency,0,"    ('ICD-10', 'I352', 'Aortic (valve) stenosis with insufficiency', '0'),"
ICD-10,I358,Other aortic valve disorders,0,"    ('ICD-10', 'I358', 'Other aortic valve disorders', '0'),"
ICD-10,I359,Aortic valve disorder unspecified,0,"    ('ICD-10', 'I359', 'Aortic valve disorder unspecified', '0'),"
ICD-10,I36,Nonrheumatic tricuspid valve disorders,0,"    ('ICD-10', 'I36', 'Nonrheumatic tricuspid valve disorders', '0'),"
ICD-10,I360,Nonrheumatic tricuspid (valve) stenosis,0,"    ('ICD-10', 'I360', 'Nonrheumatic tricuspid (valve) stenosis', '0'),"
ICD-10,I361,Nonrheumatic tricuspid (valve) insufficiency,0,"    ('ICD-10', 'I361', 'Nonrheumatic tricuspid (valve) insufficiency', '0'),"
ICD-10,I362,Nonrheumatic tricuspid (valve) stenosis with insufficiency,0,"    ('ICD-10', 'I362', 'Nonrheumatic tricuspid (valve) stenosis with insufficiency', '0'),"
ICD-10,I368,Other nonrheumatic tricuspid valve disorders,0,"    ('ICD-10', 'I368', 'Other nonrheumatic tricuspid valve disorders', '0'),"
ICD-10,I369,Nonrheumatic tricuspid valve disorder unspecified,0,"    ('ICD-10', 'I369', 'Nonrheumatic tricuspid valve disorder unspecified', '0'),"
ICD-10,I37,Pulmonary valve disorders,0,"    ('ICD-10', 'I37', 'Pulmonary valve disorders', '0'),"
ICD-10,I370,Pulmonary valve stenosis,0,"    ('ICD-10', 'I370', 'Pulmonary valve stenosis', '0'),"
ICD-10,I371,Pulmonary valve insufficiency,0,"    ('ICD-10', 'I371', 'Pulmonary valve insufficiency', '0'),"
ICD-10,I372,Pulmonary valve stenosis with insufficiency,0,"    ('ICD-10', 'I372', 'Pulmonary valve stenosis with insufficiency', '0'),"
ICD-10,I378,Other pulmonary valve disorders,0,"    ('ICD-10', 'I378', 'Other pulmonary valve disorders', '0'),"
ICD-10,I379,Pulmonary valve disorder unspecified,0,"    ('ICD-10', 'I379', 'Pulmonary valve disorder unspecified', '0'),"
ICD-10,I38,"Endocarditis, valve unspecified",0,"    ('ICD-10', 'I38', 'Endocarditis, valve unspecified', '0'),"
ICD-10,I390,Mitral valve disorders in diseases classified elsewhere,0,"    ('ICD-10', 'I390', 'Mitral valve disorders in diseases classified elsewhere', '0'),"
ICD-10,I391,Aortic valve disorders in diseases classified elsewhere,0,"    ('ICD-10', 'I391', 'Aortic valve disorders in diseases classified elsewhere', '0'),"
ICD-10,I392,Tricuspid valve disorders in diseases classified elsewhere,0,"    ('ICD-10', 'I392', 'Tricuspid valve disorders in diseases classified elsewhere', '0'),"
ICD-10,I393,Pulmonary valve disorders in diseases classified elsewhere,0,"    ('ICD-10', 'I393', 'Pulmonary valve disorders in diseases classified elsewhere', '0'),"
ICD-10,I394,Multiple valve disorders in diseases classified elsewhere,0,"    ('ICD-10', 'I394', 'Multiple valve disorders in diseases classified elsewhere', '0'),"
ICD-10,I398,"Endocarditis, valve unspecified, in diseases classified elsewhere",0,"    ('ICD-10', 'I398', 'Endocarditis, valve unspecified, in diseases classified elsewhere', '0'),"
ICD-10,Q220,Pulmonary valve atresia,0,"    ('ICD-10', 'Q220', 'Pulmonary valve atresia', '0'),"
ICD-10,Q221,Congenital pulmonary valve stenosis,0,"    ('ICD-10', 'Q221', 'Congenital pulmonary valve stenosis', '0'),"
ICD-10,Q222,Congenital pulmonary valve insufficiency,0,"    ('ICD-10', 'Q222', 'Congenital pulmonary valve insufficiency', '0'),"
ICD-10,Q223,Other congenital malformations of pulmonary valve,0,"    ('ICD-10', 'Q223', 'Other congenital malformations of pulmonary valve', '0'),"
ICD-10,Q224,Congenital tricuspid stenosis,0,"    ('ICD-10', 'Q224', 'Congenital tricuspid stenosis', '0'),"
ICD-10,Q225,Ebstein anomaly,0,"    ('ICD-10', 'Q225', 'Ebstein anomaly', '0'),"
ICD-10,Q228,Other congenital malformations of tricuspid valve,0,"    ('ICD-10', 'Q228', 'Other congenital malformations of tricuspid valve', '0'),"
ICD-10,Q229,"Congenital malformation of tricuspid valve, unspecified",0,"    ('ICD-10', 'Q229', 'Congenital malformation of tricuspid valve, unspecified', '0'),"
ICD-10,Q230,Congenital stenosis of aortic valve,0,"    ('ICD-10', 'Q230', 'Congenital stenosis of aortic valve', '0'),"
ICD-10,Q231,Congenital insufficiency of aortic valve,0,"    ('ICD-10', 'Q231', 'Congenital insufficiency of aortic valve', '0'),"
ICD-10,Q232,Congenital mitral stenosis,0,"    ('ICD-10', 'Q232', 'Congenital mitral stenosis', '0'),"
ICD-10,Q233,Congenital mitral insufficiency,0,"    ('ICD-10', 'Q233', 'Congenital mitral insufficiency', '0'),"
ICD-10,Q238,Other congenital malformations of aortic and mitral valves,0,"    ('ICD-10', 'Q238', 'Other congenital malformations of aortic and mitral valves', '0'),"
ICD-10,Q239,"Congenital malformation of aortic and mitral valves, unspecified",0,"    ('ICD-10', 'Q239', 'Congenital malformation of aortic and mitral valves, unspecified', '0'),"
ICD-10,T820,Mechanical complication of heart valve prosthesis,0,"    ('ICD-10', 'T820', 'Mechanical complication of heart valve prosthesis', '0'),"
ICD-10,T826,Infection and inflammatory reaction due to cardiac valve prosthesis,0,"    ('ICD-10', 'T826', 'Infection and inflammatory reaction due to cardiac valve prosthesis', '0'),"
ICD-10,Z952,Presence of prosthetic heart valve,0,"    ('ICD-10', 'Z952', 'Presence of prosthetic heart valve', '0'),"
ICD-10,Z953,Presence of xenogenic heart valve,0,"    ('ICD-10', 'Z953', 'Presence of xenogenic heart valve', '0'),"
ICD-10,Z954,Presence of other heart-valve replacement,0,"    ('ICD-10', 'Z954', 'Presence of other heart-valve replacement', '0'),"
OPCS-4,K25,Plastic repair of mitral valve,0,"    ('OPCS-4', 'K25', 'Plastic repair of mitral valve', '0'),"
OPCS-4,K251,Allograft replacement of mitral valve,0,"    ('OPCS-4', 'K251', 'Allograft replacement of mitral valve', '0'),"
OPCS-4,K252,Xenograft replacement of mitral valve,0,"    ('OPCS-4', 'K252', 'Xenograft replacement of mitral valve', '0'),"
OPCS-4,K253,Prosthetic replacement of mitral valve,0,"    ('OPCS-4', 'K253', 'Prosthetic replacement of mitral valve', '0'),"
OPCS-4,K254,Replacement of mitral valve NEC,0,"    ('OPCS-4', 'K254', 'Replacement of mitral valve NEC', '0'),"
OPCS-4,K255,Mitral valve repair NEC,0,"    ('OPCS-4', 'K255', 'Mitral valve repair NEC', '0'),"
OPCS-4,K258,Other specified,0,"    ('OPCS-4', 'K258', 'Other specified', '0'),"
OPCS-4,K259,Unspecified,0,"    ('OPCS-4', 'K259', 'Unspecified', '0'),"
OPCS-4,K26,Plastic repair of aortic valve,0,"    ('OPCS-4', 'K26', 'Plastic repair of aortic valve', '0'),"
OPCS-4,K261,Allograft replacement of aortic valve,0,"    ('OPCS-4', 'K261', 'Allograft replacement of aortic valve', '0'),"
OPCS-4,K262,Xenograft replacement of aortic valve,0,"    ('OPCS-4', 'K262', 'Xenograft replacement of aortic valve', '0'),"
OPCS-4,K263,Prosthetic replacement of aortic valve,0,"    ('OPCS-4', 'K263', 'Prosthetic replacement of aortic valve', '0'),"
OPCS-4,K264,Replacement of aortic valve NEC,0,"    ('OPCS-4', 'K264', 'Replacement of aortic valve NEC', '0'),"
OPCS-4,K265,Aortic valve repair NEC,0,"    ('OPCS-4', 'K265', 'Aortic valve repair NEC', '0'),"
OPCS-4,K268,Other specified,0,"    ('OPCS-4', 'K268', 'Other specified', '0'),"
OPCS-4,K269,Unspecified,0,"    ('OPCS-4', 'K269', 'Unspecified', '0'),"
OPCS-4,K27,Plastic repair of tricuspid valve,0,"    ('OPCS-4', 'K27', 'Plastic repair of tricuspid valve', '0'),"
OPCS-4,K271,Allograft replacement of tricuspid valve,0,"    ('OPCS-4', 'K271', 'Allograft replacement of tricuspid valve', '0'),"
OPCS-4,K272,Xenograft replacement of tricuspid valve,0,"    ('OPCS-4', 'K272', 'Xenograft replacement of tricuspid valve', '0'),"
OPCS-4,K273,Prosthetic replacement of tricuspid valve,0,"    ('OPCS-4', 'K273', 'Prosthetic replacement of tricuspid valve', '0'),"
OPCS-4,K274,Replacement of tricuspid valve NEC,0,"    ('OPCS-4', 'K274', 'Replacement of tricuspid valve NEC', '0'),"
OPCS-4,K275,Repositioning of tricuspid valve,0,"    ('OPCS-4', 'K275', 'Repositioning of tricuspid valve', '0'),"
OPCS-4,K276,Tricuspid valve repair NEC,0,"    ('OPCS-4', 'K276', 'Tricuspid valve repair NEC', '0'),"
OPCS-4,K278,Other specified,0,"    ('OPCS-4', 'K278', 'Other specified', '0'),"
OPCS-4,K279,Unspecified,0,"    ('OPCS-4', 'K279', 'Unspecified', '0'),"
OPCS-4,K28,Plastic repair of pulmonary valve,0,"    ('OPCS-4', 'K28', 'Plastic repair of pulmonary valve', '0'),"
OPCS-4,K281,Allograft replacement of pulmonary valve,0,"    ('OPCS-4', 'K281', 'Allograft replacement of pulmonary valve', '0'),"
OPCS-4,K282,Xenograft replacement of pulmonary valve,0,"    ('OPCS-4', 'K282', 'Xenograft replacement of pulmonary valve', '0'),"
OPCS-4,K283,Prosthetic replacement of pulmonary valve,0,"    ('OPCS-4', 'K283', 'Prosthetic replacement of pulmonary valve', '0'),"
OPCS-4,K284,Replacement of pulmonary valve NEC,0,"    ('OPCS-4', 'K284', 'Replacement of pulmonary valve NEC', '0'),"
OPCS-4,K285,Pulmonary valve repair NEC,0,"    ('OPCS-4', 'K285', 'Pulmonary valve repair NEC', '0'),"
OPCS-4,K288,Other specified,0,"    ('OPCS-4', 'K288', 'Other specified', '0'),"
OPCS-4,K289,Unspecified,0,"    ('OPCS-4', 'K289', 'Unspecified', '0'),"
OPCS-4,K29,Plastic repair of unspecified valve of heart,0,"    ('OPCS-4', 'K29', 'Plastic repair of unspecified valve of heart', '0'),"
OPCS-4,K291,Allograft replacement of valve of heart NEC,0,"    ('OPCS-4', 'K291', 'Allograft replacement of valve of heart NEC', '0'),"
OPCS-4,K292,Xenograft replacement of valve of heart NEC,0,"    ('OPCS-4', 'K292', 'Xenograft replacement of valve of heart NEC', '0'),"
OPCS-4,K293,Prosthetic replacement of valve of heart NEC,0,"    ('OPCS-4', 'K293', 'Prosthetic replacement of valve of heart NEC', '0'),"
OPCS-4,K294,Replacement of valve of heart NEC,0,"    ('OPCS-4', 'K294', 'Replacement of valve of heart NEC', '0'),"
OPCS-4,K295,Repair of valve of heart NEC,0,"    ('OPCS-4', 'K295', 'Repair of valve of heart NEC', '0'),"
OPCS-4,K296,Truncal valve repair,0,"    ('OPCS-4', 'K296', 'Truncal valve repair', '0'),"
OPCS-4,K297,Replacement of truncal valve,0,"    ('OPCS-4', 'K297', 'Replacement of truncal valve', '0'),"
OPCS-4,K298,Other specified,0,"    ('OPCS-4', 'K298', 'Other specified', '0'),"
OPCS-4,K299,Unspecified,0,"    ('OPCS-4', 'K299', 'Unspecified', '0'),"
OPCS-4,K30,Revision of plastic repair of valve of heart,0,"    ('OPCS-4', 'K30', 'Revision of plastic repair of valve of heart', '0'),"
OPCS-4,K301,Revision of plastic repair of mitral valve,0,"    ('OPCS-4', 'K301', 'Revision of plastic repair of mitral valve', '0'),"
OPCS-4,K302,Revision of plastic repair of aortic valve,0,"    ('OPCS-4', 'K302', 'Revision of plastic repair of aortic valve', '0'),"
OPCS-4,K303,Revision of plastic repair of tricuspid valve,0,"    ('OPCS-4', 'K303', 'Revision of plastic repair of tricuspid valve', '0'),"
OPCS-4,K304,Revision of plastic repair of pulmonary valve,0,"    ('OPCS-4', 'K304', 'Revision of plastic repair of pulmonary valve', '0'),"
OPCS-4,K305,Revision of plastic repair of truncal valve,0,"    ('OPCS-4', 'K305', 'Revision of plastic repair of truncal valve', '0'),"
OPCS-4,K308,Other specified,0,"    ('OPCS-4', 'K308', 'Other specified', '0'),"
OPCS-4,K309,Unspecified,0,"    ('OPCS-4', 'K309', 'Unspecified', '0'),"
OPCS-4,K31,Open incision of valve of heart,0,"    ('OPCS-4', 'K31', 'Open incision of valve of heart', '0'),"
OPCS-4,K311,Open mitral valvotomy,0,"    ('OPCS-4', 'K311', 'Open mitral valvotomy', '0'),"
OPCS-4,K312,Open aortic valvotomy,0,"    ('OPCS-4', 'K312', 'Open aortic valvotomy', '0'),"
OPCS-4,K313,Open tricuspid valvotomy,0,"    ('OPCS-4', 'K313', 'Open tricuspid valvotomy', '0'),"
OPCS-4,K314,Open pulmonary valvotomy,0,"    ('OPCS-4', 'K314', 'Open pulmonary valvotomy', '0'),"
OPCS-4,K315,Open truncal valvotomy,0,"    ('OPCS-4', 'K315', 'Open truncal valvotomy', '0'),"
OPCS-4,K318,Other specified,0,"    ('OPCS-4', 'K318', 'Other specified', '0'),"
OPCS-4,K319,Unspecified,0,"    ('OPCS-4', 'K319', 'Unspecified', '0'),"
OPCS-4,K32,Closed incision of valve of heart,0,"    ('OPCS-4', 'K32', 'Closed incision of valve of heart', '0'),"
OPCS-4,K321,Closed mitral valvotomy,0,"    ('OPCS-4', 'K321', 'Closed mitral valvotomy', '0'),"
OPCS-4,K322,Closed aortic valvotomy,0,"    ('OPCS-4', 'K322', 'Closed aortic valvotomy', '0'),"
OPCS-4,K323,Closed tricuspid valvotomy,0,"    ('OPCS-4', 'K323', 'Closed tricuspid valvotomy', '0'),"
OPCS-4,K324,Closed pulmonary valvotomy,0,"    ('OPCS-4', 'K324', 'Closed pulmonary valvotomy', '0'),"
OPCS-4,K328,Other specified,0,"    ('OPCS-4', 'K328', 'Other specified', '0'),"
OPCS-4,K329,Unspecified,0,"    ('OPCS-4', 'K329', 'Unspecified', '0'),"
OPCS-4,K331,Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit,0,"    ('OPCS-4', 'K331', 'Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit', '0'),"
OPCS-4,K332,Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit and aortoventriculoplasty,0,"    ('OPCS-4', 'K332', 'Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit and aortoventriculoplasty', '0'),"
OPCS-4,K334,Aortic root replacement using mechanical prosthesis,0,"    ('OPCS-4', 'K334', 'Aortic root replacement using mechanical prosthesis', '0'),"
OPCS-4,K336,Aortoventriculoplasty with pulmonary valve autograft,0,"    ('OPCS-4', 'K336', 'Aortoventriculoplasty with pulmonary valve autograft', '0'),"
OPCS-4,K34,Other open operations on valve of heart,0,"    ('OPCS-4', 'K34', 'Other open operations on valve of heart', '0'),"
OPCS-4,K341,Annuloplasty of mitral valve,0,"    ('OPCS-4', 'K341', 'Annuloplasty of mitral valve', '0'),"
OPCS-4,K342,Annuloplasty of tricuspid valve,0,"    ('OPCS-4', 'K342', 'Annuloplasty of tricuspid valve', '0'),"
OPCS-4,K343,Annuloplasty of valve of heart NEC,0,"    ('OPCS-4', 'K343', 'Annuloplasty of valve of heart NEC', '0'),"
OPCS-4,K344,Excision of vegetations of valve of heart,0,"    ('OPCS-4', 'K344', 'Excision of vegetations of valve of heart', '0'),"
OPCS-4,K345,Closure of tricuspid valve,0,"    ('OPCS-4', 'K345', 'Closure of tricuspid valve', '0'),"
OPCS-4,K346,Closure of pulmonary valve,0,"    ('OPCS-4', 'K346', 'Closure of pulmonary valve', '0'),"
OPCS-4,K348,Other specified,0,"    ('OPCS-4', 'K348', 'Other specified', '0'),"
OPCS-4,K349,Unspecified,0,"    ('OPCS-4', 'K349', 'Unspecified', '0'),"
OPCS-4,K35,Therapeutic transluminal operations on valve of heart,0,"    ('OPCS-4', 'K35', 'Therapeutic transluminal operations on valve of heart', '0'),"
OPCS-4,K351,Percutaneous transluminal mitral valvotomy,0,"    ('OPCS-4', 'K351', 'Percutaneous transluminal mitral valvotomy', '0'),"
OPCS-4,K352,Percutaneous transluminal aortic valvotomy,0,"    ('OPCS-4', 'K352', 'Percutaneous transluminal aortic valvotomy', '0'),"
OPCS-4,K353,Percutaneous transluminal tricuspid valvotomy,0,"    ('OPCS-4', 'K353', 'Percutaneous transluminal tricuspid valvotomy', '0'),"
OPCS-4,K354,Percutaneous transluminal pulmonary valvotomy,0,"    ('OPCS-4', 'K354', 'Percutaneous transluminal pulmonary valvotomy', '0'),"
OPCS-4,K355,Percutaneous transluminal valvuloplasty,0,"    ('OPCS-4', 'K355', 'Percutaneous transluminal valvuloplasty', '0'),"
OPCS-4,K356,Percutaneous transluminal pulmonary valve perforation and dilation,0,"    ('OPCS-4', 'K356', 'Percutaneous transluminal pulmonary valve perforation and dilation', '0'),"
OPCS-4,K357,Percutaneous transluminal pulmonary valve replacement,0,"    ('OPCS-4', 'K357', 'Percutaneous transluminal pulmonary valve replacement', '0'),"
OPCS-4,K358,Other specified,0,"    ('OPCS-4', 'K358', 'Other specified', '0'),"
OPCS-4,K359,Unspecified,0,"    ('OPCS-4', 'K359', 'Unspecified', '0'),"
OPCS-4,K36,Excision of valve of heart,0,"    ('OPCS-4', 'K36', 'Excision of valve of heart', '0'),"
OPCS-4,K361,Tricuspid valvectomy,0,"    ('OPCS-4', 'K361', 'Tricuspid valvectomy', '0'),"
OPCS-4,K362,Pulmonary valvectomy,0,"    ('OPCS-4', 'K362', 'Pulmonary valvectomy', '0'),"
OPCS-4,K368,Other specified,0,"    ('OPCS-4', 'K368', 'Other specified', '0'),"
OPCS-4,K369,Unspecified,0,"    ('OPCS-4', 'K369', 'Unspecified', '0'),"
OPCS-4,K37,Removal of obstruction from structure adjacent to valve of heart,0,"    ('OPCS-4', 'K37', 'Removal of obstruction from structure adjacent to valve of heart', '0'),"
OPCS-4,K371,Infundibulectomy of heart using patch,0,"    ('OPCS-4', 'K371', 'Infundibulectomy of heart using patch', '0'),"
OPCS-4,K372,Infundibulectomy of heart NEC,0,"    ('OPCS-4', 'K372', 'Infundibulectomy of heart NEC', '0'),"
OPCS-4,K373,Repair of subaortic stenosis,0,"    ('OPCS-4', 'K373', 'Repair of subaortic stenosis', '0'),"
OPCS-4,K374,Repair of supra-aortic stenosis,0,"    ('OPCS-4', 'K374', 'Repair of supra-aortic stenosis', '0'),"
OPCS-4,K375,Excision of supramitral ring,0,"    ('OPCS-4', 'K375', 'Excision of supramitral ring', '0'),"
OPCS-4,K376,Aortoventriculoplasty,0,"    ('OPCS-4', 'K376', 'Aortoventriculoplasty', '0'),"
OPCS-4,K378,Other specified,0,"    ('OPCS-4', 'K378', 'Other specified', '0'),"
OPCS-4,K379,Unspecified,0,"    ('OPCS-4', 'K379', 'Unspecified', '0'),"
SNOMED CT,368009,Heart valve disorder,0,"    ('SNOMED CT', '368009', 'Heart valve disorder', '0'),"
SNOMED CT,787001,Rheumatic mitral stenosis with regurgitation,0,"    ('SNOMED CT', '787001', 'Rheumatic mitral stenosis with regurgitation', '0'),"
SNOMED CT,1131009,Congenital valvular insufficiency,0,"    ('SNOMED CT', '1131009', 'Congenital valvular insufficiency', '0'),"
SNOMED CT,4374004,Congenital anomaly of tricuspid valve,0,"    ('SNOMED CT', '4374004', 'Congenital anomaly of tricuspid valve', '0'),"
SNOMED CT,4851007,Chronic endocarditis (disorder),0,"    ('SNOMED CT', '4851007', 'Chronic endocarditis (disorder)', '0'),"
SNOMED CT,5919001,Rupture of papillary muscle,0,"    ('SNOMED CT', '5919001', 'Rupture of papillary muscle', '0'),"
SNOMED CT,6536009,Implantation of tricuspid valve with tissue graft,0,"    ('SNOMED CT', '6536009', 'Implantation of tricuspid valve with tissue graft', '0'),"
SNOMED CT,6996004,Congenital absence of pulmonary valve,0,"    ('SNOMED CT', '6996004', 'Congenital absence of pulmonary valve', '0'),"
SNOMED CT,8069005,Implantation of tricuspid valve prosthesis or synthetic device,0,"    ('SNOMED CT', '8069005', 'Implantation of tricuspid valve prosthesis or synthetic device', '0'),"
SNOMED CT,8074002,Mitral valve prolapse syndrome,0,"    ('SNOMED CT', '8074002', 'Mitral valve prolapse syndrome', '0'),"
SNOMED CT,8722008,Aortic valve disorder ,0,"    ('SNOMED CT', '8722008', 'Aortic valve disorder ', '0'),"
SNOMED CT,10273003,Acute infarction of papillary muscle,0,"    ('SNOMED CT', '10273003', 'Acute infarction of papillary muscle', '0'),"
SNOMED CT,11851006,Mitral valve disorder ,0,"    ('SNOMED CT', '11851006', 'Mitral valve disorder ', '0'),"
SNOMED CT,12023003,Rheumatic disease of aortic valve,0,"    ('SNOMED CT', '12023003', 'Rheumatic disease of aortic valve', '0'),"
SNOMED CT,13316004,Implantation of pulmonary valve with tissue graft,0,"    ('SNOMED CT', '13316004', 'Implantation of pulmonary valve with tissue graft', '0'),"
SNOMED CT,13689005,Congenital anomaly of aortic valve,0,"    ('SNOMED CT', '13689005', 'Congenital anomaly of aortic valve', '0'),"
SNOMED CT,15096009,Congenital insufficiency of pulmonary valve,0,"    ('SNOMED CT', '15096009', 'Congenital insufficiency of pulmonary valve', '0'),"
SNOMED CT,16063004,Rheumatic disease of heart valve,0,"    ('SNOMED CT', '16063004', 'Rheumatic disease of heart valve', '0'),"
SNOMED CT,16440002,Rheumatic disease of mitral AND aortic valves ,0,"    ('SNOMED CT', '16440002', 'Rheumatic disease of mitral AND aortic valves ', '0'),"
SNOMED CT,16855001,Rheumatic tricuspid valve failure,0,"    ('SNOMED CT', '16855001', 'Rheumatic tricuspid valve failure', '0'),"
SNOMED CT,17394001,Ebstein's anomaly with atrial septal defect,0,"    ('SNOMED CT', '17394001', 'Ebstein's anomaly with atrial septal defect', '0'),"
SNOMED CT,17759006,Rheumatic aortic stenosis with regurgitation,0,"    ('SNOMED CT', '17759006', 'Rheumatic aortic stenosis with regurgitation', '0'),"
SNOMED CT,18546004,Congenital stenosis of aortic valve,0,"    ('SNOMED CT', '18546004', 'Congenital stenosis of aortic valve', '0'),"
SNOMED CT,18687009,Rheumatic disease of pulmonary valve,0,"    ('SNOMED CT', '18687009', 'Rheumatic disease of pulmonary valve', '0'),"
SNOMED CT,19036004,Rheumatic heart valve stenosis,0,"    ('SNOMED CT', '19036004', 'Rheumatic heart valve stenosis', '0'),"
SNOMED CT,19833008,Nodular calcific aortic valve stenosis,0,"    ('SNOMED CT', '19833008', 'Nodular calcific aortic valve stenosis', '0'),"
SNOMED CT,20721001,Tricuspid valve disorder,0,"    ('SNOMED CT', '20721001', 'Tricuspid valve disorder', '0'),"
SNOMED CT,21849008,Triple valve replacement,0,"    ('SNOMED CT', '21849008', 'Triple valve replacement', '0'),"
SNOMED CT,22462001,Chronic bacterial endocarditis (disorder),0,"    ('SNOMED CT', '22462001', 'Chronic bacterial endocarditis (disorder)', '0'),"
SNOMED CT,23063005,Congenital atresia of mitral valve,0,"    ('SNOMED CT', '23063005', 'Congenital atresia of mitral valve', '0'),"
SNOMED CT,25236004,Replacement of tricuspid valve,0,"    ('SNOMED CT', '25236004', 'Replacement of tricuspid valve', '0'),"
SNOMED CT,26212005,Replacement of aortic valve,0,"    ('SNOMED CT', '26212005', 'Replacement of aortic valve', '0'),"
SNOMED CT,26977004,Repair of mitral valve with prosthesis,0,"    ('SNOMED CT', '26977004', 'Repair of mitral valve with prosthesis', '0'),"
SNOMED CT,27007008,Scarring of papillary muscle,0,"    ('SNOMED CT', '27007008', 'Scarring of papillary muscle', '0'),"
