type,code,description,exclude,concat
SNOMED CT,29929003,"Bipolar I disorder, most recent episode depressed with atypical features (disorder)",0,"    ('SNOMED CT', '29929003', 'Bipolar I disorder, most recent episode depressed with atypical features (disorder)', '0'),"
SNOMED CT,30520009,"Severe bipolar II disorder, most recent episode major depressive with psychotic features (disorder)",0,"    ('SNOMED CT', '30520009', 'Severe bipolar II disorder, most recent episode major depressive with psychotic features (disorder)', '0'),"
SNOMED CT,30605009,Major depression in partial remission (disorder),0,"    ('SNOMED CT', '30605009', 'Major depression in partial remission (disorder)', '0'),"
SNOMED CT,30687003,"Bipolar II disorder, most recent episode major depressive with postpartum onset (disorder)",0,"    ('SNOMED CT', '30687003', 'Bipolar II disorder, most recent episode major depressive with postpartum onset (disorder)', '0'),"
SNOMED CT,33078009,"Severe recurrent major depression with psychotic features, mood-congruent (disorder)",0,"    ('SNOMED CT', '33078009', 'Severe recurrent major depression with psychotic features, mood-congruent (disorder)', '0'),"
SNOMED CT,33135002,Recurrent major depression in partial remission (disorder),0,"    ('SNOMED CT', '33135002', 'Recurrent major depression in partial remission (disorder)', '0'),"
SNOMED CT,33736005,"Severe major depression with psychotic features, mood-congruent (disorder)",0,"    ('SNOMED CT', '33736005', 'Severe major depression with psychotic features, mood-congruent (disorder)', '0'),"
SNOMED CT,34315001,"Bipolar II disorder, most recent episode major depressive with melancholic features (disorder)",0,"    ('SNOMED CT', '34315001', 'Bipolar II disorder, most recent episode major depressive with melancholic features (disorder)', '0'),"
SNOMED CT,35489007,Depressive disorder (disorder),0,"    ('SNOMED CT', '35489007', 'Depressive disorder (disorder)', '0'),"
SNOMED CT,35722002,"Severe bipolar II disorder, most recent episode major depressive, in remission (disorder)",0,"    ('SNOMED CT', '35722002', 'Severe bipolar II disorder, most recent episode major depressive, in remission (disorder)', '0'),"
SNOMED CT,35846004,"Moderate bipolar II disorder, most recent episode major depressive (disorder)",0,"    ('SNOMED CT', '35846004', 'Moderate bipolar II disorder, most recent episode major depressive (disorder)', '0'),"
SNOMED CT,36474008,Severe recurrent major depression without psychotic features (disorder),0,"    ('SNOMED CT', '36474008', 'Severe recurrent major depression without psychotic features (disorder)', '0'),"
SNOMED CT,36923009,"Major depression, single episode (disorder)",0,"    ('SNOMED CT', '36923009', 'Major depression, single episode (disorder)', '0'),"
SNOMED CT,38694004,Recurrent major depressive disorder with atypical features (disorder),0,"    ('SNOMED CT', '38694004', 'Recurrent major depressive disorder with atypical features (disorder)', '0'),"
SNOMED CT,39809009,Recurrent major depressive disorder with catatonic features (disorder),0,"    ('SNOMED CT', '39809009', 'Recurrent major depressive disorder with catatonic features (disorder)', '0'),"
SNOMED CT,40379007,Mild recurrent major depression (disorder),0,"    ('SNOMED CT', '40379007', 'Mild recurrent major depression (disorder)', '0'),"
SNOMED CT,40568001,Recurrent brief depressive disorder (disorder),0,"    ('SNOMED CT', '40568001', 'Recurrent brief depressive disorder (disorder)', '0'),"
SNOMED CT,42810003,Major depression in remission (disorder),0,"    ('SNOMED CT', '42810003', 'Major depression in remission (disorder)', '0'),"
SNOMED CT,42925002,"Major depressive disorder, single episode with atypical features (disorder)",0,"    ('SNOMED CT', '42925002', 'Major depressive disorder, single episode with atypical features (disorder)', '0'),"
SNOMED CT,43568002,"Bipolar II disorder, most recent episode major depressive with atypical features (disorder)",0,"    ('SNOMED CT', '43568002', 'Bipolar II disorder, most recent episode major depressive with atypical features (disorder)', '0'),"
SNOMED CT,46244001,Recurrent major depression in full remission (disorder),0,"    ('SNOMED CT', '46244001', 'Recurrent major depression in full remission (disorder)', '0'),"
SNOMED CT,51637008,"Chronic bipolar I disorder, most recent episode depressed (disorder)",0,"    ('SNOMED CT', '51637008', 'Chronic bipolar I disorder, most recent episode depressed (disorder)', '0'),"
SNOMED CT,58703003,Postpartum depression (disorder),0,"    ('SNOMED CT', '58703003', 'Postpartum depression (disorder)', '0'),"
SNOMED CT,60099002,"Severe major depression with psychotic features, mood-incongruent (disorder)",0,"    ('SNOMED CT', '60099002', 'Severe major depression with psychotic features, mood-incongruent (disorder)', '0'),"
SNOMED CT,63412003,Major depression in full remission (disorder),0,"    ('SNOMED CT', '63412003', 'Major depression in full remission (disorder)', '0'),"
SNOMED CT,63778009,"Major depressive disorder, single episode with melancholic features (disorder)",0,"    ('SNOMED CT', '63778009', 'Major depressive disorder, single episode with melancholic features (disorder)', '0'),"
SNOMED CT,66344007,Recurrent major depression (disorder),0,"    ('SNOMED CT', '66344007', 'Recurrent major depression (disorder)', '0'),"
SNOMED CT,67002003,"Severe bipolar II disorder, most recent episode major depressive, in partial remission (disorder)",0,"    ('SNOMED CT', '67002003', 'Severe bipolar II disorder, most recent episode major depressive, in partial remission (disorder)', '0'),"
SNOMED CT,68019004,Recurrent major depression in remission (disorder),0,"    ('SNOMED CT', '68019004', 'Recurrent major depression in remission (disorder)', '0'),"
SNOMED CT,69392006,"Major depressive disorder, single episode with catatonic features (disorder)",0,"    ('SNOMED CT', '69392006', 'Major depressive disorder, single episode with catatonic features (disorder)', '0'),"
SNOMED CT,70747007,"Major depression single episode, in partial remission (disorder)",0,"    ('SNOMED CT', '70747007', 'Major depression single episode, in partial remission (disorder)', '0'),"
SNOMED CT,71294008,"Mild bipolar II disorder, most recent episode major depressive (disorder)",0,"    ('SNOMED CT', '71294008', 'Mild bipolar II disorder, most recent episode major depressive (disorder)', '0'),"
SNOMED CT,71336009,Recurrent major depressive disorder with postpartum onset (disorder),0,"    ('SNOMED CT', '71336009', 'Recurrent major depressive disorder with postpartum onset (disorder)', '0'),"
SNOMED CT,73867007,Severe major depression with psychotic features (disorder),0,"    ('SNOMED CT', '73867007', 'Severe major depression with psychotic features (disorder)', '0'),"
SNOMED CT,75084000,Severe major depression without psychotic features (disorder),0,"    ('SNOMED CT', '75084000', 'Severe major depression without psychotic features (disorder)', '0'),"
SNOMED CT,75752004,"Bipolar I disorder, most recent episode depressed with melancholic features (disorder)",0,"    ('SNOMED CT', '75752004', 'Bipolar I disorder, most recent episode depressed with melancholic features (disorder)', '0'),"
SNOMED CT,76441001,"Severe major depression, single episode, without psychotic features (disorder)",0,"    ('SNOMED CT', '76441001', 'Severe major depression, single episode, without psychotic features (disorder)', '0'),"
SNOMED CT,77911002,"Severe major depression, single episode, with psychotic features, mood-congruent (disorder)",0,"    ('SNOMED CT', '77911002', 'Severe major depression, single episode, with psychotic features, mood-congruent (disorder)', '0'),"
SNOMED CT,79298009,"Mild major depression, single episode (disorder)",0,"    ('SNOMED CT', '79298009', 'Mild major depression, single episode (disorder)', '0'),"
SNOMED CT,79842004,Stuporous depression (disorder),0,"    ('SNOMED CT', '79842004', 'Stuporous depression (disorder)', '0'),"
SNOMED CT,81319007,"Severe bipolar II disorder, most recent episode major depressive without psychotic features (disorder)",0,"    ('SNOMED CT', '81319007', 'Severe bipolar II disorder, most recent episode major depressive without psychotic features (disorder)', '0'),"
SNOMED CT,82218004,Postoperative depression (disorder),0,"    ('SNOMED CT', '82218004', 'Postoperative depression (disorder)', '0'),"
SNOMED CT,83458005,Agitated depression (disorder),0,"    ('SNOMED CT', '83458005', 'Agitated depression (disorder)', '0'),"
SNOMED CT,84760002,"Schizoaffective disorder, depressive type (disorder)",0,"    ('SNOMED CT', '84760002', 'Schizoaffective disorder, depressive type (disorder)', '0'),"
SNOMED CT,84788008,Menopausal depression (disorder),0,"    ('SNOMED CT', '84788008', 'Menopausal depression (disorder)', '0'),"
SNOMED CT,87203005,"Bipolar I disorder, most recent episode depressed with postpartum onset (disorder)",0,"    ('SNOMED CT', '87203005', 'Bipolar I disorder, most recent episode depressed with postpartum onset (disorder)', '0'),"
SNOMED CT,87414006,Reactive depression (situational) (disorder),0,"    ('SNOMED CT', '87414006', 'Reactive depression (situational) (disorder)', '0'),"
SNOMED CT,87512008,Mild major depression (disorder),0,"    ('SNOMED CT', '87512008', 'Mild major depression (disorder)', '0'),"
SNOMED CT,161104007,Manic-depression association member (finding),0,"    ('SNOMED CT', '161104007', 'Manic-depression association member (finding)', '0'),"
SNOMED CT,161469008,History of depression (situation),0,"    ('SNOMED CT', '161469008', 'History of depression (situation)', '0'),"
SNOMED CT,191455000,Presenile dementia with depression (disorder),0,"    ('SNOMED CT', '191455000', 'Presenile dementia with depression (disorder)', '0'),"
SNOMED CT,191459006,Senile dementia with depression (disorder),0,"    ('SNOMED CT', '191459006', 'Senile dementia with depression (disorder)', '0'),"
SNOMED CT,191466007,Arteriosclerotic dementia with depression (disorder),0,"    ('SNOMED CT', '191466007', 'Arteriosclerotic dementia with depression (disorder)', '0'),"
SNOMED CT,191495003,Depressive disorder caused by drug (disorder),0,"    ('SNOMED CT', '191495003', 'Depressive disorder caused by drug (disorder)', '0'),"
SNOMED CT,191601008,"Single major depressive episode, mild (disorder)",0,"    ('SNOMED CT', '191601008', 'Single major depressive episode, mild (disorder)', '0'),"
SNOMED CT,191604000,"Single major depressive episode, severe, with psychosis (disorder)",0,"    ('SNOMED CT', '191604000', 'Single major depressive episode, severe, with psychosis (disorder)', '0'),"
SNOMED CT,191610000,"Recurrent major depressive episodes, mild (disorder)",0,"    ('SNOMED CT', '191610000', 'Recurrent major depressive episodes, mild (disorder)', '0'),"
SNOMED CT,191611001,"Recurrent major depressive episodes, moderate (disorder)",0,"    ('SNOMED CT', '191611001', 'Recurrent major depressive episodes, moderate (disorder)', '0'),"
SNOMED CT,191613003,"Recurrent major depressive episodes, severe, with psychosis (disorder)",0,"    ('SNOMED CT', '191613003', 'Recurrent major depressive episodes, severe, with psychosis (disorder)', '0'),"
SNOMED CT,191616006,Recurrent depression (disorder),0,"    ('SNOMED CT', '191616006', 'Recurrent depression (disorder)', '0'),"
SNOMED CT,191627008,"Bipolar affective disorder, current episode depression (disorder)",0,"    ('SNOMED CT', '191627008', 'Bipolar affective disorder, current episode depression (disorder)', '0'),"
SNOMED CT,191629006,"Bipolar affective disorder, currently depressed, mild (disorder)",0,"    ('SNOMED CT', '191629006', 'Bipolar affective disorder, currently depressed, mild (disorder)', '0'),"
SNOMED CT,191630001,"Bipolar affective disorder, currently depressed, moderate (disorder)",0,"    ('SNOMED CT', '191630001', 'Bipolar affective disorder, currently depressed, moderate (disorder)', '0'),"
SNOMED CT,191634005,"Bipolar affective disorder, currently depressed, in full remission (disorder)",0,"    ('SNOMED CT', '191634005', 'Bipolar affective disorder, currently depressed, in full remission (disorder)', '0'),"
SNOMED CT,191659001,Atypical depressive disorder (disorder),0,"    ('SNOMED CT', '191659001', 'Atypical depressive disorder (disorder)', '0'),"
SNOMED CT,191676002,Reactive depressive psychosis (disorder),0,"    ('SNOMED CT', '191676002', 'Reactive depressive psychosis (disorder)', '0'),"
SNOMED CT,192049004,Prolonged depressive adjustment reaction (disorder),0,"    ('SNOMED CT', '192049004', 'Prolonged depressive adjustment reaction (disorder)', '0'),"
SNOMED CT,192079006,Postviral depression (disorder),0,"    ('SNOMED CT', '192079006', 'Postviral depression (disorder)', '0'),"
SNOMED CT,192080009,Chronic depression (disorder),0,"    ('SNOMED CT', '192080009', 'Chronic depression (disorder)', '0'),"
SNOMED CT,231485007,Post-schizophrenic depression (disorder),0,"    ('SNOMED CT', '231485007', 'Post-schizophrenic depression (disorder)', '0'),"
SNOMED CT,231499006,Endogenous depression first episode (disorder),0,"    ('SNOMED CT', '231499006', 'Endogenous depression first episode (disorder)', '0'),"
SNOMED CT,231500002,Masked depression (disorder),0,"    ('SNOMED CT', '231500002', 'Masked depression (disorder)', '0'),"
SNOMED CT,231504006,Mixed anxiety and depressive disorder (disorder),0,"    ('SNOMED CT', '231504006', 'Mixed anxiety and depressive disorder (disorder)', '0'),"
SNOMED CT,237349002,Mild postnatal depression (disorder),0,"    ('SNOMED CT', '237349002', 'Mild postnatal depression (disorder)', '0'),"
SNOMED CT,237350002,Severe postnatal depression (disorder),0,"    ('SNOMED CT', '237350002', 'Severe postnatal depression (disorder)', '0'),"
SNOMED CT,237739002,Pseudo-Cushing \'s syndrome of depression (disorder),0,"    ('SNOMED CT', '237739002', 'Pseudo-Cushing \'s syndrome of depression (disorder)', '0'),"
SNOMED CT,250833002,Finding of single stimulus depression (finding),0,"    ('SNOMED CT', '250833002', 'Finding of single stimulus depression (finding)', '0'),"
SNOMED CT,268621008,Recurrent major depressive episodes (disorder),0,"    ('SNOMED CT', '268621008', 'Recurrent major depressive episodes (disorder)', '0'),"
SNOMED CT,274948002,Endogenous depression - recurrent (disorder),0,"    ('SNOMED CT', '274948002', 'Endogenous depression - recurrent (disorder)', '0'),"
SNOMED CT,300706003,Endogenous depression (disorder),0,"    ('SNOMED CT', '300706003', 'Endogenous depression (disorder)', '0'),"
SNOMED CT,304718000,"Child depression scale, second research edition (assessment scale)",0,"    ('SNOMED CT', '304718000', 'Child depression scale, second research edition (assessment scale)', '0'),"
SNOMED CT,310495003,Mild depression (disorder),0,"    ('SNOMED CT', '310495003', 'Mild depression (disorder)', '0'),"
SNOMED CT,310496002,Moderate depression (disorder),0,"    ('SNOMED CT', '310496002', 'Moderate depression (disorder)', '0'),"
SNOMED CT,310497006,Severe depression (disorder),0,"    ('SNOMED CT', '310497006', 'Severe depression (disorder)', '0'),"
SNOMED CT,319768000,Recurrent major depressive disorder with melancholic features (disorder),0,"    ('SNOMED CT', '319768000', 'Recurrent major depressive disorder with melancholic features (disorder)', '0'),"
SNOMED CT,320751009,"Major depression, melancholic type (disorder)",0,"    ('SNOMED CT', '320751009', 'Major depression, melancholic type (disorder)', '0'),"
SNOMED CT,321717001,Involutional depression (disorder),0,"    ('SNOMED CT', '321717001', 'Involutional depression (disorder)', '0'),"
SNOMED CT,370143000,Major depressive disorder (disorder),0,"    ('SNOMED CT', '370143000', 'Major depressive disorder (disorder)', '0'),"
SNOMED CT,395072006,Counseling for postnatal depression (procedure),0,"    ('SNOMED CT', '395072006', 'Counseling for postnatal depression (procedure)', '0'),"
SNOMED CT,400941009,Superior oblique overaction (disorder),0,"    ('SNOMED CT', '400941009', 'Superior oblique overaction (disorder)', '0'),"
SNOMED CT,405071002,Self-control behavior: depression (observable entity),0,"    ('SNOMED CT', '405071002', 'Self-control behavior: depression (observable entity)', '0'),"
SNOMED CT,413169006,On depression register (finding),0,"    ('SNOMED CT', '413169006', 'On depression register (finding)', '0'),"
SNOMED CT,413170007,Removed from depression register (finding),0,"    ('SNOMED CT', '413170007', 'Removed from depression register (finding)', '0'),"
SNOMED CT,415044007,Patient given advice about management of depression (situation),0,"    ('SNOMED CT', '415044007', 'Patient given advice about management of depression (situation)', '0'),"
SNOMED CT,430852001,"Severe major depression, single episode, with psychotic features (disorder)",0,"    ('SNOMED CT', '430852001', 'Severe major depression, single episode, with psychotic features (disorder)', '0'),"
SNOMED CT,445043005,Marks and Mathews fear questionnaire total associated anxiety and depression score (observable entity),0,"    ('SNOMED CT', '445043005', 'Marks and Mathews fear questionnaire total associated anxiety and depression score (observable entity)', '0'),"
SNOMED CT,448717002,Decline in Edinburgh postnatal depression scale score (finding),0,"    ('SNOMED CT', '448717002', 'Decline in Edinburgh postnatal depression scale score (finding)', '0'),"
SNOMED CT,449413009,Decline in Edinburgh postnatal depression scale score at 8 months (finding),0,"    ('SNOMED CT', '449413009', 'Decline in Edinburgh postnatal depression scale score at 8 months (finding)', '0'),"
SNOMED CT,450714000,Severe major depression (disorder),0,"    ('SNOMED CT', '450714000', 'Severe major depression (disorder)', '0'),"
SNOMED CT,698957003,Depressive disorder in remission (disorder),0,"    ('SNOMED CT', '698957003', 'Depressive disorder in remission (disorder)', '0'),"
SNOMED CT,712823008,Acute depression (disorder),0,"    ('SNOMED CT', '712823008', 'Acute depression (disorder)', '0'),"
SNOMED CT,719592004,Moderately severe major depression (disorder),0,"    ('SNOMED CT', '719592004', 'Moderately severe major depression (disorder)', '0'),"
SNOMED CT,719593009,Moderately severe depression (disorder),0,"    ('SNOMED CT', '719593009', 'Moderately severe depression (disorder)', '0'),"
SNOMED CT,720451004,Minimal recurrent major depression (disorder),0,"    ('SNOMED CT', '720451004', 'Minimal recurrent major depression (disorder)', '0'),"
SNOMED CT,720452006,Moderately severe recurrent major depression (disorder),0,"    ('SNOMED CT', '720452006', 'Moderately severe recurrent major depression (disorder)', '0'),"
SNOMED CT,720453001,Moderately severe major depression single episode (disorder),0,"    ('SNOMED CT', '720453001', 'Moderately severe major depression single episode (disorder)', '0'),"
SNOMED CT,720454007,Minimal major depression single episode (disorder),0,"    ('SNOMED CT', '720454007', 'Minimal major depression single episode (disorder)', '0'),"
SNOMED CT,720455008,Minimal major depression (disorder),0,"    ('SNOMED CT', '720455008', 'Minimal major depression (disorder)', '0'),"
SNOMED CT,726772006,Major depression with psychotic features (disorder),0,"    ('SNOMED CT', '726772006', 'Major depression with psychotic features (disorder)', '0'),"
SNOMED CT,765176007,Psychosis and severe depression co-occurrent and due to bipolar affective disorder (disorder),0,"    ('SNOMED CT', '765176007', 'Psychosis and severe depression co-occurrent and due to bipolar affective disorder (disorder)', '0'),"
SNOMED CT,767631007,"Bipolar disorder, most recent episode depression (disorder)",0,"    ('SNOMED CT', '767631007', 'Bipolar disorder, most recent episode depression (disorder)', '0'),"
SNOMED CT,767636002,"Bipolar I disorder, most recent episode depression (disorder)",0,"    ('SNOMED CT', '767636002', 'Bipolar I disorder, most recent episode depression (disorder)', '0'),"
SNOMED CT,788120007,Antenatal depression (disorder),0,"    ('SNOMED CT', '788120007', 'Antenatal depression (disorder)', '0'),"
SNOMED CT,870191006,Follow up for depression (procedure),0,"    ('SNOMED CT', '870191006', 'Follow up for depression (procedure)', '0'),"
SNOMED CT,871840004,Episode of depression (finding),0,"    ('SNOMED CT', '871840004', 'Episode of depression (finding)', '0'),"
SNOMED CT,1153570009,Treatment resistant depression (disorder),0,"    ('SNOMED CT', '1153570009', 'Treatment resistant depression (disorder)', '0'),"
SNOMED CT,1234782002,Mood disorder with depressive symptoms caused by ethanol (disorder),0,"    ('SNOMED CT', '1234782002', 'Mood disorder with depressive symptoms caused by ethanol (disorder)', '0'),"
SNOMED CT,1260298008,Depression following menopause (disorder),0,"    ('SNOMED CT', '1260298008', 'Depression following menopause (disorder)', '0'),"
SNOMED CT,2.51E+11,"Severe major depression, single episode (disorder)",0,"    ('SNOMED CT', '251000119105', 'Severe major depression, single episode (disorder)', '0'),"
SNOMED CT,2.81E+11,Severe recurrent major depression (disorder),0,"    ('SNOMED CT', '281000119103', 'Severe recurrent major depression (disorder)', '0'),"
SNOMED CT,1.0211E+13,Perinatal depression (disorder),0,"    ('SNOMED CT', '10211000132109', 'Perinatal depression (disorder)', '0'),"
SNOMED CT,1.04851E+14,Postpartum major depression in remission (disorder),0,"    ('SNOMED CT', '104851000119103', 'Postpartum major depression in remission (disorder)', '0'),"
SNOMED CT,1.12001E+14,Positive screening for depression on Patient Health Questionnaire 9 (finding),0,"    ('SNOMED CT', '112001000119100', 'Positive screening for depression on Patient Health Questionnaire 9 (finding)', '0'),"
SNOMED CT,1.49631E+14,Digital cognitive behavioural therapy for depression (regime/therapy),0,"    ('SNOMED CT', '149631000000108', 'Digital cognitive behavioural therapy for depression (regime/therapy)', '0'),"
SNOMED CT,1.99111E+14,Referral for guided self-help for depression (procedure),0,"    ('SNOMED CT', '199111000000100', 'Referral for guided self-help for depression (procedure)', '0'),"
SNOMED CT,2.88751E+14,"Reactive depressive psychosis, single episode (disorder)",0,"    ('SNOMED CT', '288751000119101', 'Reactive depressive psychosis, single episode (disorder)', '0'),"
SNOMED CT,3.11611E+14,History of postnatal depression (situation),0,"    ('SNOMED CT', '311611000000104', 'History of postnatal depression (situation)', '0'),"
SNOMED CT,3.61761E+14,On full dose long term treatment for depression (finding),0,"    ('SNOMED CT', '361761000000106', 'On full dose long term treatment for depression (finding)', '0'),"
SNOMED CT,3.97701E+14,[X]Severe depressive episode without psychotic symptoms (disorder),0,"    ('SNOMED CT', '397701000000102', '[X]Severe depressive episode without psychotic symptoms (disorder)', '0'),"
SNOMED CT,3.97711E+14,[X]Severe depressive episode with psychotic symptoms (disorder),0,"    ('SNOMED CT', '397711000000100', '[X]Severe depressive episode with psychotic symptoms (disorder)', '0'),"
SNOMED CT,4.30421E+14,[X]Mild depressive episode (disorder),0,"    ('SNOMED CT', '430421000000104', '[X]Mild depressive episode (disorder)', '0'),"
SNOMED CT,4.65441E+14,[X]Moderate depressive episode (disorder),0,"    ('SNOMED CT', '465441000000108', '[X]Moderate depressive episode (disorder)', '0'),"
SNOMED CT,7.55321E+14,"Single major depressive episode, severe, with psychosis, psychosis in remission (disorder)",0,"    ('SNOMED CT', '755321000000106', 'Single major depressive episode, severe, with psychosis, psychosis in remission (disorder)', '0'),"
SNOMED CT,7.55331E+14,"Recurrent major depressive episodes, severe, with psychosis, psychosis in remission (disorder)",0,"    ('SNOMED CT', '755331000000108', 'Recurrent major depressive episodes, severe, with psychosis, psychosis in remission (disorder)', '0'),"
SNOMED CT,7.64611E+14,"Recurrent major depressive episodes, severe (disorder)",0,"    ('SNOMED CT', '764611000000100', 'Recurrent major depressive episodes, severe (disorder)', '0'),"
SNOMED CT,7.64691E+14,"Recurrent major depressive episodes, in partial remission (disorder)",0,"    ('SNOMED CT', '764691000000109', 'Recurrent major depressive episodes, in partial remission (disorder)', '0'),"
SNOMED CT,7.64701E+14,"Recurrent major depressive episodes, in remission (disorder)",0,"    ('SNOMED CT', '764701000000109', 'Recurrent major depressive episodes, in remission (disorder)', '0'),"
SNOMED CT,7.64711E+14,"Single major depressive episode, in remission (disorder)",0,"    ('SNOMED CT', '764711000000106', 'Single major depressive episode, in remission (disorder)', '0'),"
SNOMED CT,8.14191E+14,Referral to postnatal depression group (procedure),0,"    ('SNOMED CT', '814191000000100', 'Referral to postnatal depression group (procedure)', '0'),"
SNOMED CT,8.83491E+14,Did not attend depression review (finding),0,"    ('SNOMED CT', '883491000000106', 'Did not attend depression review (finding)', '0'),"
SNOMED CT,9.23921E+14,Referral for depression self-help video (procedure),0,"    ('SNOMED CT', '923921000000104', 'Referral for depression self-help video (procedure)', '0'),"
