type,code,description,exclude,concat
ICD-10,D592,Drug-induced nonautoimmune haemolytic anaemia,0,"    ('ICD-10', 'D592', 'Drug-induced nonautoimmune haemolytic anaemia', '0'),"
ICD-10,D593,Haemolytic-uraemic syndrome,0,"    ('ICD-10', 'D593', 'Haemolytic-uraemic syndrome', '0'),"
ICD-10,D594,Other nonautoimmune haemolytic anaemias,0,"    ('ICD-10', 'D594', 'Other nonautoimmune haemolytic anaemias', '0'),"
ICD-10,D595,Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli],0,"    ('ICD-10', 'D595', 'Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli]', '0'),"
ICD-10,D596,Haemoglobinuria due to haemolysis from other external causes,0,"    ('ICD-10', 'D596', 'Haemoglobinuria due to haemolysis from other external causes', '0'),"
ICD-10,D598,Other acquired haemolytic anaemias,0,"    ('ICD-10', 'D598', 'Other acquired haemolytic anaemias', '0'),"
ICD-10,D599,"Acquired haemolytic anaemia, unspecified",0,"    ('ICD-10', 'D599', 'Acquired haemolytic anaemia, unspecified', '0'),"
ICD-10,D60,Acquired pure red cell aplasia [erythroblastopenia],0,"    ('ICD-10', 'D60', 'Acquired pure red cell aplasia [erythroblastopenia]', '0'),"
ICD-10,D600,Chronic acquired pure red cell aplasia,0,"    ('ICD-10', 'D600', 'Chronic acquired pure red cell aplasia', '0'),"
ICD-10,D601,Transient acquired pure red cell aplasia,0,"    ('ICD-10', 'D601', 'Transient acquired pure red cell aplasia', '0'),"
ICD-10,D608,Other acquired pure red cell aplasias,0,"    ('ICD-10', 'D608', 'Other acquired pure red cell aplasias', '0'),"
ICD-10,D609,"Acquired pure red cell aplasia, unspecified",0,"    ('ICD-10', 'D609', 'Acquired pure red cell aplasia, unspecified', '0'),"
ICD-10,D61,Other aplastic anaemias,0,"    ('ICD-10', 'D61', 'Other aplastic anaemias', '0'),"
ICD-10,D610,Constitutional aplastic anaemia,0,"    ('ICD-10', 'D610', 'Constitutional aplastic anaemia', '0'),"
ICD-10,D611,Drug-induced aplastic anaemia,0,"    ('ICD-10', 'D611', 'Drug-induced aplastic anaemia', '0'),"
ICD-10,D612,Aplastic anaemia due to other external agents,0,"    ('ICD-10', 'D612', 'Aplastic anaemia due to other external agents', '0'),"
ICD-10,D613,Idiopathic aplastic anaemia,0,"    ('ICD-10', 'D613', 'Idiopathic aplastic anaemia', '0'),"
ICD-10,D618,Other specified aplastic anaemias,0,"    ('ICD-10', 'D618', 'Other specified aplastic anaemias', '0'),"
ICD-10,D619,"Aplastic anaemia, unspecified",0,"    ('ICD-10', 'D619', 'Aplastic anaemia, unspecified', '0'),"
ICD-10,D62,Acute posthaemorrhagic anaemia,0,"    ('ICD-10', 'D62', 'Acute posthaemorrhagic anaemia', '0'),"
ICD-10,D63,Anaemia in chronic diseases classified elsewhere,0,"    ('ICD-10', 'D63', 'Anaemia in chronic diseases classified elsewhere', '0'),"
ICD-10,D630,Anaemia in neoplastic disease,0,"    ('ICD-10', 'D630', 'Anaemia in neoplastic disease', '0'),"
ICD-10,D638,Anaemia in other chronic diseases classified elsewhere,0,"    ('ICD-10', 'D638', 'Anaemia in other chronic diseases classified elsewhere', '0'),"
ICD-10,D64,Other anaemias,0,"    ('ICD-10', 'D64', 'Other anaemias', '0'),"
ICD-10,D640,Hereditary sideroblastic anaemia,0,"    ('ICD-10', 'D640', 'Hereditary sideroblastic anaemia', '0'),"
ICD-10,D641,Secondary sideroblastic anaemia due to disease,0,"    ('ICD-10', 'D641', 'Secondary sideroblastic anaemia due to disease', '0'),"
ICD-10,D642,Secondary sideroblastic anaemia due to drugs and toxins,0,"    ('ICD-10', 'D642', 'Secondary sideroblastic anaemia due to drugs and toxins', '0'),"
ICD-10,D643,Other sideroblastic anaemias,0,"    ('ICD-10', 'D643', 'Other sideroblastic anaemias', '0'),"
ICD-10,D644,Congenital dyserythropoietic anaemia,0,"    ('ICD-10', 'D644', 'Congenital dyserythropoietic anaemia', '0'),"
ICD-10,D648,Other specified anaemias,0,"    ('ICD-10', 'D648', 'Other specified anaemias', '0'),"
ICD-10,D649,"Anaemia, unspecified",0,"    ('ICD-10', 'D649', 'Anaemia, unspecified', '0'),"
ICD-10,D563,Thalassaemia trait,1,"    ('ICD-10', 'D563', 'Thalassaemia trait', '1'),"
SNOMED CT,110385008,Chicken anemia virus (organism),1,"    ('SNOMED CT', '110385008', 'Chicken anemia virus (organism)', '1'),"
SNOMED CT,183005,Autoimmune pancytopenia (disorder),0,"    ('SNOMED CT', '183005', 'Autoimmune pancytopenia (disorder)', '0'),"
SNOMED CT,862001,Anemia caused by chlorate (disorder),0,"    ('SNOMED CT', '862001', 'Anemia caused by chlorate (disorder)', '0'),"
SNOMED CT,934007,Thalassemia intermedia (disorder),0,"    ('SNOMED CT', '934007', 'Thalassemia intermedia (disorder)', '0'),"
SNOMED CT,1963002,Paroxysmal nocturnal hemoglobinuria (disorder),0,"    ('SNOMED CT', '1963002', 'Paroxysmal nocturnal hemoglobinuria (disorder)', '0'),"
SNOMED CT,2694001,Myelophthisic anemia (disorder),0,"    ('SNOMED CT', '2694001', 'Myelophthisic anemia (disorder)', '0'),"
SNOMED CT,2835000,Traumatic cardiac hemolytic anemia (disorder),0,"    ('SNOMED CT', '2835000', 'Traumatic cardiac hemolytic anemia (disorder)', '0'),"
SNOMED CT,3272007,Stomatocytosis (disorder),0,"    ('SNOMED CT', '3272007', 'Stomatocytosis (disorder)', '0'),"
SNOMED CT,3571004,Megaloblastic anemia due to pancreatic insufficiency (disorder),0,"    ('SNOMED CT', '3571004', 'Megaloblastic anemia due to pancreatic insufficiency (disorder)', '0'),"
SNOMED CT,3978000,Warm autoimmune hemolytic anemia (disorder),0,"    ('SNOMED CT', '3978000', 'Warm autoimmune hemolytic anemia (disorder)', '0'),"
SNOMED CT,4854004,Acquired hemolytic anemia (disorder),0,"    ('SNOMED CT', '4854004', 'Acquired hemolytic anemia (disorder)', '0'),"
SNOMED CT,4939006,Hemolytic anemia due to nonlymphoid neoplasm (disorder),0,"    ('SNOMED CT', '4939006', 'Hemolytic anemia due to nonlymphoid neoplasm (disorder)', '0'),"
SNOMED CT,4984008,Microcytic normochromic anemia (disorder),0,"    ('SNOMED CT', '4984008', 'Microcytic normochromic anemia (disorder)', '0'),"
SNOMED CT,5300004,Hemoglobin Bart's hydrops syndrome (disorder),0,"    ('SNOMED CT', '5300004', 'Hemoglobin Bart's hydrops syndrome (disorder)', '0'),"
SNOMED CT,5315003,Hereditary nonspherocytic hemolytic anemia due to increased adenosine deaminase activity (disorder),0,"    ('SNOMED CT', '5315003', 'Hereditary nonspherocytic hemolytic anemia due to increased adenosine deaminase activity (disorder)', '0'),"
SNOMED CT,5430006,Megaloblastic anemia due to total parenteral nutrition (disorder),0,"    ('SNOMED CT', '5430006', 'Megaloblastic anemia due to total parenteral nutrition (disorder)', '0'),"
SNOMED CT,5603006,Autoimmune hemolytic anemia caused by immunoglobulin G (disorder),0,"    ('SNOMED CT', '5603006', 'Autoimmune hemolytic anemia caused by immunoglobulin G (disorder)', '0'),"
SNOMED CT,5876000,Acquired pancytopenia (disorder),0,"    ('SNOMED CT', '5876000', 'Acquired pancytopenia (disorder)', '0'),"
SNOMED CT,5967006,A gamma beta^+^ hereditary persistence of fetal hemoglobin AND beta^0^ thalassemia in cis (disorder),0,"    ('SNOMED CT', '5967006', 'A gamma beta^+^ hereditary persistence of fetal hemoglobin AND beta^0^ thalassemia in cis (disorder)', '0'),"
SNOMED CT,5994005,Hereditary elliptocytosis due to deficiency of protein 4.1 (disorder),0,"    ('SNOMED CT', '5994005', 'Hereditary elliptocytosis due to deficiency of protein 4.1 (disorder)', '0'),"
SNOMED CT,6398009,Idiopathic chronic cold agglutinin disease (disorder),0,"    ('SNOMED CT', '6398009', 'Idiopathic chronic cold agglutinin disease (disorder)', '0'),"
SNOMED CT,6659005,Megaloblastic anemia due to celiac disease (disorder),0,"    ('SNOMED CT', '6659005', 'Megaloblastic anemia due to celiac disease (disorder)', '0'),"
SNOMED CT,8857001,Hereditary elliptocytosis due to alpha spectrin defect (disorder),0,"    ('SNOMED CT', '8857001', 'Hereditary elliptocytosis due to alpha spectrin defect (disorder)', '0'),"
SNOMED CT,9434008,Hereditary pyropoikilocytosis (disorder),0,"    ('SNOMED CT', '9434008', 'Hereditary pyropoikilocytosis (disorder)', '0'),"
SNOMED CT,9764001,Anemia caused by radiation (disorder),0,"    ('SNOMED CT', '9764001', 'Anemia caused by radiation (disorder)', '0'),"
SNOMED CT,10205009,Megaloblastic anemia due to exfoliative dermatitis (disorder),0,"    ('SNOMED CT', '10205009', 'Megaloblastic anemia due to exfoliative dermatitis (disorder)', '0'),"
SNOMED CT,10564005,Severe hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin (disorder),0,"    ('SNOMED CT', '10564005', 'Severe hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin (disorder)', '0'),"
SNOMED CT,10619002,Megaloblastic anemia due to poor nutrition (disorder),0,"    ('SNOMED CT', '10619002', 'Megaloblastic anemia due to poor nutrition (disorder)', '0'),"
SNOMED CT,11491000,Anemia due to niacin deficiency (disorder),0,"    ('SNOMED CT', '11491000', 'Anemia due to niacin deficiency (disorder)', '0'),"
SNOMED CT,11503009,Relative anemia (disorder),0,"    ('SNOMED CT', '11503009', 'Relative anemia (disorder)', '0'),"
SNOMED CT,11781007,Autoimmune hemolytic anemia caused by complement (disorder),0,"    ('SNOMED CT', '11781007', 'Autoimmune hemolytic anemia caused by complement (disorder)', '0'),"
SNOMED CT,12189000,Coombs negative hemolytic anemia (disorder),0,"    ('SNOMED CT', '12189000', 'Coombs negative hemolytic anemia (disorder)', '0'),"
SNOMED CT,12238007,Megaloblastic anemia due to gastrectomy (disorder),0,"    ('SNOMED CT', '12238007', 'Megaloblastic anemia due to gastrectomy (disorder)', '0'),"
SNOMED CT,12907000,Thiamine-responsive megaloblastic anemia (disorder),0,"    ('SNOMED CT', '12907000', 'Thiamine-responsive megaloblastic anemia (disorder)', '0'),"
SNOMED CT,13172003,Chronic idiopathic thrombocytopenic purpura (disorder),0,"    ('SNOMED CT', '13172003', 'Chronic idiopathic thrombocytopenic purpura (disorder)', '0'),"
SNOMED CT,14024008,Humoral immunologic aplastic anemia (disorder),0,"    ('SNOMED CT', '14024008', 'Humoral immunologic aplastic anemia (disorder)', '0'),"
SNOMED CT,14087004,Hereditary stomatocytosis (disorder),0,"    ('SNOMED CT', '14087004', 'Hereditary stomatocytosis (disorder)', '0'),"
SNOMED CT,14126008,Autosomal-linked pyridoxine refractory sideroblastic anemia (disorder),0,"    ('SNOMED CT', '14126008', 'Autosomal-linked pyridoxine refractory sideroblastic anemia (disorder)', '0'),"
SNOMED CT,14379009,Dimorphic anemia (disorder),0,"    ('SNOMED CT', '14379009', 'Dimorphic anemia (disorder)', '0'),"
SNOMED CT,14514008,Anemia due to disturbance of hemoglobin synthesis (disorder),0,"    ('SNOMED CT', '14514008', 'Anemia due to disturbance of hemoglobin synthesis (disorder)', '0'),"
SNOMED CT,15121005,Hereditary elliptocytosis due to glycophorin C deficiency (disorder),0,"    ('SNOMED CT', '15121005', 'Hereditary elliptocytosis due to glycophorin C deficiency (disorder)', '0'),"
SNOMED CT,15276008,Drug-induced enzyme deficiency anemia (disorder),0,"    ('SNOMED CT', '15276008', 'Drug-induced enzyme deficiency anemia (disorder)', '0'),"
SNOMED CT,15326009,"beta^+^ Thalassemia, normal Hb A>2<, type 2 (disorder)",0,"    ('SNOMED CT', '15326009', 'beta^+^ Thalassemia, normal Hb A>2<, type 2 (disorder)', '0'),"
SNOMED CT,15332004,Goats' milk anemia (disorder),0,"    ('SNOMED CT', '15332004', 'Goats' milk anemia (disorder)', '0'),"
SNOMED CT,16360009,Delta beta thalassemia (disorder),0,"    ('SNOMED CT', '16360009', 'Delta beta thalassemia (disorder)', '0'),"
SNOMED CT,16427007,Delta thalassemia (disorder),0,"    ('SNOMED CT', '16427007', 'Delta thalassemia (disorder)', '0'),"
SNOMED CT,16645003,Anemia caused by insect venom (disorder),0,"    ('SNOMED CT', '16645003', 'Anemia caused by insect venom (disorder)', '0'),"
SNOMED CT,16964007,Hereditary persistence of fetal hemoglobin thalassemia (disorder),0,"    ('SNOMED CT', '16964007', 'Hereditary persistence of fetal hemoglobin thalassemia (disorder)', '0'),"
SNOMED CT,18273004,Unstable hemoglobin disease (disorder),0,"    ('SNOMED CT', '18273004', 'Unstable hemoglobin disease (disorder)', '0'),"
SNOMED CT,18323000,"Drug-induced immune hemolytic anemia, immune complex type (disorder)",0,"    ('SNOMED CT', '18323000', 'Drug-induced immune hemolytic anemia, immune complex type (disorder)', '0'),"
SNOMED CT,18637002,Megaloblastic anemia of premature infant (disorder),0,"    ('SNOMED CT', '18637002', 'Megaloblastic anemia of premature infant (disorder)', '0'),"
SNOMED CT,18662002,Acquired Heinz body anemia (disorder),0,"    ('SNOMED CT', '18662002', 'Acquired Heinz body anemia (disorder)', '0'),"
SNOMED CT,19442009,Heterozygous thalassemia (disorder),0,"    ('SNOMED CT', '19442009', 'Heterozygous thalassemia (disorder)', '0'),"
SNOMED CT,21412009,X chromosome-linked pyridoxine refractory sideroblastic anemia (disorder),0,"    ('SNOMED CT', '21412009', 'X chromosome-linked pyridoxine refractory sideroblastic anemia (disorder)', '0'),"
SNOMED CT,21914002,Anemia of thyroid dysfunction (disorder),0,"    ('SNOMED CT', '21914002', 'Anemia of thyroid dysfunction (disorder)', '0'),"
SNOMED CT,22098000,Chronic idiopathic autoimmune hemolytic anemia (disorder),0,"    ('SNOMED CT', '22098000', 'Chronic idiopathic autoimmune hemolytic anemia (disorder)', '0'),"
SNOMED CT,22347002,Anemia of gonadal dysfunction (disorder),0,"    ('SNOMED CT', '22347002', 'Anemia of gonadal dysfunction (disorder)', '0'),"
SNOMED CT,22438006,Anemia due to disturbance of proliferation AND/OR differentiation of hematopoietic stem cells (disorder),0,"    ('SNOMED CT', '22438006', 'Anemia due to disturbance of proliferation AND/OR differentiation of hematopoietic stem cells (disorder)', '0'),"
SNOMED CT,22933009,Glucose-6-phosphate dehydrogenase deficiency class I variant anemia (disorder),0,"    ('SNOMED CT', '22933009', 'Glucose-6-phosphate dehydrogenase deficiency class I variant anemia (disorder)', '0'),"
SNOMED CT,23371004,Epsilon gamma delta beta thalassemia (disorder),0,"    ('SNOMED CT', '23371004', 'Epsilon gamma delta beta thalassemia (disorder)', '0'),"
SNOMED CT,24620004,Hemolytic anemia caused by babesiosis (disorder),0,"    ('SNOMED CT', '24620004', 'Hemolytic anemia caused by babesiosis (disorder)', '0'),"
SNOMED CT,24661004,Glucose-6-phosphate dehydrogenase deficiency class III variant anemia (disorder),0,"    ('SNOMED CT', '24661004', 'Glucose-6-phosphate dehydrogenase deficiency class III variant anemia (disorder)', '0'),"
SNOMED CT,24962009,Anemia due to vitamin E deficiency (disorder),0,"    ('SNOMED CT', '24962009', 'Anemia due to vitamin E deficiency (disorder)', '0'),"
SNOMED CT,24975009,Mild hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin (disorder),0,"    ('SNOMED CT', '24975009', 'Mild hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin (disorder)', '0'),"
SNOMED CT,25251008,Hereditary nonspherocytic hemolytic anemia due to gamma glutamyl cysteine synthetase deficiency (disorder),0,"    ('SNOMED CT', '25251008', 'Hereditary nonspherocytic hemolytic anemia due to gamma glutamyl cysteine synthetase deficiency (disorder)', '0'),"
SNOMED CT,25266006,Hereditary spherocytosis due to spectrin deficiency (disorder),0,"    ('SNOMED CT', '25266006', 'Hereditary spherocytosis due to spectrin deficiency (disorder)', '0'),"
SNOMED CT,25443007,X chromosome-linked pyridoxine responsive sideroblastic anemia (disorder),0,"    ('SNOMED CT', '25443007', 'X chromosome-linked pyridoxine responsive sideroblastic anemia (disorder)', '0'),"
SNOMED CT,25472008,Sickle cell-hemoglobin D disease (disorder),0,"    ('SNOMED CT', '25472008', 'Sickle cell-hemoglobin D disease (disorder)', '0'),"
SNOMED CT,26333003,Megaloblastic anemia due to vitamin B>12< malabsorption with proteinuria (disorder),0,"    ('SNOMED CT', '26333003', 'Megaloblastic anemia due to vitamin B>12< malabsorption with proteinuria (disorder)', '0'),"
SNOMED CT,26409005,"Congenital dyserythropoietic anemia, type III (disorder)",0,"    ('SNOMED CT', '26409005', 'Congenital dyserythropoietic anemia, type III (disorder)', '0'),"
SNOMED CT,26682008,Homozygous beta thalassemia (disorder),0,"    ('SNOMED CT', '26682008', 'Homozygous beta thalassemia (disorder)', '0'),"
SNOMED CT,26944003,Acute megaloblastic anemia due to dialysis (disorder),0,"    ('SNOMED CT', '26944003', 'Acute megaloblastic anemia due to dialysis (disorder)', '0'),"
SNOMED CT,27080008,Beta zero thalassemia deletion type (disorder),0,"    ('SNOMED CT', '27080008', 'Beta zero thalassemia deletion type (disorder)', '0'),"
SNOMED CT,27342004,Anemia of pregnancy (disorder),0,"    ('SNOMED CT', '27342004', 'Anemia of pregnancy (disorder)', '0'),"
SNOMED CT,27366005,Megaloblastic anemia due to hemodialysis (disorder),0,"    ('SNOMED CT', '27366005', 'Megaloblastic anemia due to hemodialysis (disorder)', '0'),"
SNOMED CT,27798002,Megaloblastic anemia due to impaired absorption of folate (disorder),0,"    ('SNOMED CT', '27798002', 'Megaloblastic anemia due to impaired absorption of folate (disorder)', '0'),"
SNOMED CT,28147001,Hemolytic anemia caused by Clostridium welchii (disorder),0,"    ('SNOMED CT', '28147001', 'Hemolytic anemia caused by Clostridium welchii (disorder)', '0'),"
SNOMED CT,28975000,Constitutional aplastic anemia (disorder),0,"    ('SNOMED CT', '28975000', 'Constitutional aplastic anemia (disorder)', '0'),"
SNOMED CT,29177004,Anemia due to pentose phosphate pathway defect (disorder),0,"    ('SNOMED CT', '29177004', 'Anemia due to pentose phosphate pathway defect (disorder)', '0'),"
SNOMED CT,29551000,Anemia caused by oxygen (disorder),0,"    ('SNOMED CT', '29551000', 'Anemia caused by oxygen (disorder)', '0'),"
SNOMED CT,30418008,Anemia of adrenal dysfunction (disorder),0,"    ('SNOMED CT', '30418008', 'Anemia of adrenal dysfunction (disorder)', '0'),"
SNOMED CT,30575002,Fanconi's anemia (disorder),0,"    ('SNOMED CT', '30575002', 'Fanconi's anemia (disorder)', '0'),"
SNOMED CT,31206006,Refractory megaloblastic anemia (disorder),0,"    ('SNOMED CT', '31206006', 'Refractory megaloblastic anemia (disorder)', '0'),"
SNOMED CT,31820007,Anemia of endocrine disorder (disorder),0,"    ('SNOMED CT', '31820007', 'Anemia of endocrine disorder (disorder)', '0'),"
SNOMED CT,32094009,Megaloblastic anemia caused by fish tapeworm (disorder),0,"    ('SNOMED CT', '32094009', 'Megaloblastic anemia caused by fish tapeworm (disorder)', '0'),"
SNOMED CT,32648007,Mild hereditary spherocytosis due to spectrin deficiency (disorder),0,"    ('SNOMED CT', '32648007', 'Mild hereditary spherocytosis due to spectrin deficiency (disorder)', '0'),"
SNOMED CT,32855007,Hereditary persistence of fetal hemoglobin unlinked to beta-globulin gene cluster (disorder),0,"    ('SNOMED CT', '32855007', 'Hereditary persistence of fetal hemoglobin unlinked to beta-globulin gene cluster (disorder)', '0'),"
SNOMED CT,32858009,Hemolytic disease of fetus OR newborn due to ABO immunization (disorder),0,"    ('SNOMED CT', '32858009', 'Hemolytic disease of fetus OR newborn due to ABO immunization (disorder)', '0'),"
SNOMED CT,33183004,Post infectious thrombocytopenic purpura (disorder),0,"    ('SNOMED CT', '33183004', 'Post infectious thrombocytopenic purpura (disorder)', '0'),"
SNOMED CT,33491002,Autoimmune hemolytic anemia caused by immunoglobulin A plus complement (disorder),0,"    ('SNOMED CT', '33491002', 'Autoimmune hemolytic anemia caused by immunoglobulin A plus complement (disorder)', '0'),"
SNOMED CT,33905008,Hereditary spherocytosis due to deficiency of protein 4.2 (disorder),0,"    ('SNOMED CT', '33905008', 'Hereditary spherocytosis due to deficiency of protein 4.2 (disorder)', '0'),"
SNOMED CT,34194007,Hereditary nonspherocytic hemolytic anemia due to pyrimidine-5'-nucleotidase deficiency (disorder),0,"    ('SNOMED CT', '34194007', 'Hereditary nonspherocytic hemolytic anemia due to pyrimidine-5'-nucleotidase deficiency (disorder)', '0'),"
SNOMED CT,34247008,Anemia due to mechanical damage (disorder),0,"    ('SNOMED CT', '34247008', 'Anemia due to mechanical damage (disorder)', '0'),"
SNOMED CT,34629009,Anemia due to zinc deficiency (disorder),0,"    ('SNOMED CT', '34629009', 'Anemia due to zinc deficiency (disorder)', '0'),"
SNOMED CT,34852006,Glucose-6-phosphate dehydrogenase deficiency class II variant anemia (disorder),0,"    ('SNOMED CT', '34852006', 'Glucose-6-phosphate dehydrogenase deficiency class II variant anemia (disorder)', '0'),"
